Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2022 - 2023,2023 Spring,GRAD,GRAD,Aaron,Smallwood,,ECON,5337,002,5,6,1,1,0,0,0,0,0,0,0,13
2022 - 2023,2023 Spring,GRAD,GRAD,Abdul,Rasheed,Angie Lorena Cabrera Uribe,MANA,5331,070,24,18,1,0,0,0,0,0,4,0,0,47
2022 - 2023,2023 Spring,GRAD,GRAD,Abhishek,Santra,"Anamitra Roy, Kiran Bolaj",CSE,5331,001,26,31,2,0,0,0,0,0,0,0,0,59
2022 - 2023,2023 Spring,GRAD,GRAD,Abhishek,Santra,"Arshdeep Singh, Mengxiao Wang",CSE,5330,003,33,39,3,0,0,0,0,0,0,0,0,75
2022 - 2023,2023 Spring,GRAD,GRAD,Adam,Annaccone,,KINE,5228,001,18,0,0,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Spring,GRAD,GRAD,Adam,Annaccone,,KINE,5355,001,7,2,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Adelaine,Cunningham,"Deborah Behan, Jan Phillips, Michelle Hampton, Shirley Aycock",NURS,6323,406,3,1,0,0,0,0,0,0,2,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Aditi,Prabhakar,,SOCW,5307,001,6,0,0,0,0,0,0,0,1,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Adrienne,Johnson,,SOCW,5367,002,15,1,0,0,1,0,0,0,0,0,0,17
2022 - 2023,2023 Spring,GRAD,GRAD,Adwait,Khare,,MARK,5331,072,16,4,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Spring,GRAD,GRAD,Agustin,Villafana,,CE,5327,001,5,5,4,0,2,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,GRAD,GRAD,Ahmad Mahmoud Ahmad,Jibreen,Anas Hammouri,CE,5343,001,5,9,0,0,0,0,0,0,0,0,0,14
2022 - 2023,2023 Spring,GRAD,GRAD,Ahmad Mahmoud Ahmad,Jibreen,Anas Hammouri,CE,5343,101,6,5,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Ahmad Mahmoud Ahmad,Jibreen,Anas Hammouri,CM,5343,001,1,12,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Spring,GRAD,GRAD,Ahmad Mahmoud Ahmad,Jibreen,Anas Hammouri,CM,5343,101,5,7,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Spring,GRAD,GRAD,Ahmad Mahmoud Ahmad,Jibreen,"Sadhika Poondru, Sagar Pawar",CM,5386,003,20,23,7,0,0,0,0,0,0,0,0,50
2022 - 2023,2023 Spring,GRAD,GRAD,Ahmet,Koru,Honghui Wu,EE,5323,001,13,0,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Spring,GRAD,GRAD,Ahmet,Koru,Honghui Wu,EE,5323,002,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Albert,Tong,Swaraj Moro,AE,5332,001,3,6,2,1,4,0,0,0,1,0,0,17
2022 - 2023,2023 Spring,GRAD,GRAD,Albert,Tong,Swaraj Moro,AE,5332,002,3,2,2,0,0,0,0,0,2,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Albert,Tong,Swaraj Moro,ME,5332,001,4,2,6,7,3,0,0,0,0,0,0,22
2022 - 2023,2023 Spring,GRAD,GRAD,Alejandro,Rodriguez,,PAPP,6315,001,6,1,0,0,0,2,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Alejandro,Rodriguez,,PLAN,5328,001,8,1,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Alejandro,Rodriguez,,PLAN,5328,101,27,4,0,0,0,1,0,0,0,0,0,32
2022 - 2023,2023 Spring,GRAD,GRAD,Alex,Dillhoff,"Evan Cornish, Lin Sun",CSE,6363,006,34,5,1,0,0,0,0,0,0,0,0,40
2022 - 2023,2023 Spring,GRAD,GRAD,Alex,Dillhoff,"Evan Cornish, Lin Sun",CSE,6363,106,28,2,0,0,0,0,0,0,0,0,0,30
2022 - 2023,2023 Spring,GRAD,GRAD,Alireza,Fallahi,Vijay Kumar Padavala,IE,5301,004,17,15,3,3,0,0,0,0,0,0,0,38
2022 - 2023,2023 Spring,GRAD,GRAD,Alison,Birch,,MANA,5360,001,15,26,0,0,0,0,0,0,1,0,0,42
2022 - 2023,2023 Spring,GRAD,GRAD,Alison,Birch,,MANA,5360,002,26,14,0,0,0,0,0,0,0,0,0,40
2022 - 2023,2023 Spring,GRAD,GRAD,Allison,Etchison,,SOCW,5301,001,8,4,0,1,1,0,0,0,1,0,0,15
2022 - 2023,2023 Spring,GRAD,GRAD,Allison,Etchison,,SOCW,5301,003,11,1,1,0,1,0,0,0,0,0,0,14
2022 - 2023,2023 Spring,GRAD,GRAD,Allison,Etchison,,SOCW,5362,022,12,3,1,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,GRAD,GRAD,Allison,Tomlinson,,SOCW,5369,005,7,5,0,1,1,0,0,0,0,0,0,14
2022 - 2023,2023 Spring,GRAD,GRAD,Allison,Tuppeny,John Gonzalez,NURS,5315,403,1,4,10,3,2,0,0,0,7,0,0,27
2022 - 2023,2023 Spring,GRAD,GRAD,Allison,Tuppeny,John Gonzalez,NURSG,5315,403,1,6,5,0,0,0,0,0,7,0,0,19
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Arizola,,SOCW,5363,001,16,1,0,0,1,0,0,0,0,0,0,18
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Arizola,Marie Salimbeni,SOCW,5357,030,8,3,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Arizola,Marie Salimbeni,SOCW,5357,033,12,3,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Aykanian,,SOCW,5313,002,9,1,1,0,0,0,0,0,1,0,0,12
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Aykanian,,SOCW,5323,001,16,6,0,0,0,0,0,0,3,0,0,25
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Hassan,,SOCW,5311,020,17,2,1,0,1,0,0,0,1,0,0,22
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Hassan,,SOCW,5312,001,14,0,0,0,0,0,0,0,2,0,0,16
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Hassan,,SOCW,5323,004,5,2,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Mendez,Phyllis Wood,NURS,5660,461,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Olsen,,EDUC,5394,105,30,1,0,0,2,0,0,0,0,0,0,33
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Olsen,,EDUC,5397,001,5,0,0,0,1,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Olsen,,EDUC,5397,105,50,0,0,0,0,0,0,0,2,0,0,52
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Ryan,,SOCW,5316,002,13,0,0,0,0,0,0,0,1,0,0,14
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Ryan,,SOCW,5353,003,23,1,0,0,0,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Ryan,,SOCW,5353,004,14,0,0,0,0,0,0,0,0,0,0,14
2022 - 2023,2023 Spring,GRAD,GRAD,Amanda,Ryan,,SOCW,5353,017,5,1,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Amandeep,Dhaliwal,,PSYC,6300,003,3,3,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Amber,Arnold,"Deborah Behan, Jan Phillips",NURS,6323,400,2,3,1,1,0,0,0,0,1,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Ambra,Green,,SPED,5303,001,8,0,0,0,0,0,0,0,1,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Amin,Gharehyakheh,Lei Di,IE,5301,005,13,21,8,3,2,0,0,0,1,0,0,48
2022 - 2023,2023 Spring,GRAD,GRAD,Amin,Gharehyakheh,Mansi Mhaisalkar,IE,5317,005,4,6,2,1,3,0,0,0,1,0,0,17
2022 - 2023,2023 Spring,GRAD,GRAD,Amir,Shahmoradi,,PHYS,5319,001,8,1,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Amy,Hinz Horn,,LIST,5350,105,32,4,0,0,0,0,0,0,0,0,0,36
2022 - 2023,2023 Spring,GRAD,GRAD,Amy,Hodges,,ENGL,6389,001,27,0,2,0,0,0,0,0,0,0,0,29
2022 - 2023,2023 Spring,GRAD,GRAD,Amy,Lunsford,Mary Davis,NURS,5120,409,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Amy,Winslow,"Courtney Werner, Leslie Wilson",NURS,5130,416,0,0,0,0,0,0,7,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Anam,Sahoo,"Aishwarya Pothula, Sai Chetan Karnam",CSE,6324,003,24,39,1,0,0,0,0,0,0,0,0,64
2022 - 2023,2023 Spring,GRAD,GRAD,Anam,Sahoo,Faria Tasnim,INSY,5337,006,7,8,0,0,1,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,GRAD,GRAD,Anam,Sahoo,Faria Tasnim,INSY,5339,003,19,29,1,0,0,0,0,0,0,0,0,49
2022 - 2023,2023 Spring,GRAD,GRAD,Anam,Sahoo,Omkar Menkudale,INSY,5337,001,21,21,0,1,0,0,0,0,1,0,0,44
2022 - 2023,2023 Spring,GRAD,GRAD,Anam,Sahoo,Omkar Menkudale,INSY,5337,002,22,30,0,0,0,0,0,0,0,0,0,52
2022 - 2023,2023 Spring,GRAD,GRAD,Anam,Sahoo,"Rishab Khuntia, Sai Chetan Karnam",CSE,5325,004,28,30,2,0,0,0,0,0,0,0,0,60
2022 - 2023,2023 Spring,GRAD,GRAD,Anamarina,Jarecke,"Courtney Werner, Melissa Franklin",NURS,5130,437,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Andrzej,Korzeniowski,,MATH,5317,001,3,2,0,0,1,1,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Angela,Miller,"Anamarina Jarecke, Courtney Werner",NURS,5130,408,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Angela,Miller,Courtney Werner,NURS,5130,435,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Angelisse,Martinez,Patti Parker,NURS,5462,401,0,9,1,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Animesh,Chakravarthy,,AE,5335,001,1,2,3,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Ankur,Jain,,AE,5101,001,0,0,0,0,0,0,14,0,0,0,0,14
2022 - 2023,2023 Spring,GRAD,GRAD,Ankur,Jain,,ME,5101,001,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Ann,Hunt,,SOCW,5371,003,8,1,1,1,4,0,0,0,0,0,0,15
2022 - 2023,2023 Spring,GRAD,GRAD,Ann,Podeszwa,,LARC,5380,001,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Anne,Daly,,LIST,5354,001,9,0,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Anne,Prevou,,SOCW,5316,003,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Arash,Saleh,,ARCH,5324,001,5,1,1,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Arash,Saleh,,ARCH,5328,001,55,2,0,0,0,0,0,0,1,0,0,58
2022 - 2023,2023 Spring,GRAD,GRAD,Arash,Saleh,"Chiranjeevi Chepuri, Pratik Raghu Poojari",CM,5379,003,32,17,0,0,1,0,0,0,0,0,0,50
2022 - 2023,2023 Spring,GRAD,GRAD,Ariadna,Reyes-Sanchez,,PLAN,5327,001,6,0,1,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Ariane,Froidevaux,,MANA,5323,001,25,6,2,0,0,0,0,0,1,0,0,34
2022 - 2023,2023 Spring,GRAD,GRAD,Arpita,Bhatt,Asma Akter Rony,CE,5358,001,5,1,1,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Arpita,Bhatt,"Deema Nabeel Almaskati, Sai Bharadwaj Reddy Chandupatla",CE,5382,001,10,13,2,0,0,0,0,0,0,0,0,25
2022 - 2023,2023 Spring,GRAD,GRAD,Arpita,Bhatt,"Deema Nabeel Almaskati, Sai Bharadwaj Reddy Chandupatla",CM,5382,001,22,28,17,1,0,0,0,0,0,0,0,68
2022 - 2023,2023 Spring,GRAD,GRAD,Arpita,Bhatt,"Deema Nabeel Almaskati, Sai Bharadwaj Reddy Chandupatla",CM,5382,101,5,1,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Ashish,Sedai,Sulav Dahal,ECON,5336,001,31,5,0,0,0,0,0,0,0,0,0,36
2022 - 2023,2023 Spring,GRAD,GRAD,Ashlee,Loewen,Julie Brinzo,NURS,5337,460,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Ashley,Moore,"Buffy Powell, Essence Carter-Griffin",NURS,5355,453,4,2,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Ashley,Pichon,Julie Brinzo,NURS,5337,467,4,1,0,0,0,0,0,0,1,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Ashley,Pree,Phyllis Wood,NURS,5338,456,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Atefe,Makhmalbaf,,ARCH,5357,003,6,0,0,0,0,0,0,0,1,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Atefe,Makhmalbaf,,ARCH,5368,001,9,1,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Atieno,Amadi,Siddharth Sharma,INSY,5375,001,60,11,0,0,0,0,0,0,0,0,0,71
2022 - 2023,2023 Spring,GRAD,GRAD,Audrey,Collins,Phyllis Wood,NURS,5338,464,5,1,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,,CSE,5330,970,0,0,0,0,0,0,36,0,0,0,0,36
2022 - 2023,2023 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,"Adly Noore, Xiaolei Ren",CSE,5325,002,22,18,0,0,0,0,0,0,0,0,0,40
2022 - 2023,2023 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,"Adly Noore, Xiaolei Ren",CSE,5325,970,3,31,1,0,1,0,0,0,0,0,0,36
2022 - 2023,2023 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,"Feng Jiang, Xiaolei Ren",CSE,6324,001,38,4,0,0,0,0,0,0,0,0,0,42
2022 - 2023,2023 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,"Feng Jiang, Xiaolei Ren",CSE,6324,970,15,20,0,0,1,0,0,0,0,0,0,36
2022 - 2023,2023 Spring,GRAD,GRAD,Bala,Mudunuri,David Hullender,ME,5303,001,16,16,0,0,1,0,0,0,0,0,0,33
2022 - 2023,2023 Spring,GRAD,GRAD,Baohong,Yuan,Liqin Ren,BE,5344,014,4,1,0,0,0,0,0,0,1,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Barbara,Schneider,Donna Bacchus,NURS,5366,010,18,1,1,0,0,0,0,0,2,0,0,22
2022 - 2023,2023 Spring,GRAD,GRAD,Benjamin,Jones,,PHYS,5325,001,4,5,1,0,1,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Bethane,Hall,,ACCT,5314,001,2,2,1,1,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Bethane,Hall,,ACCT,5340,001,7,7,6,1,0,0,0,0,1,0,0,22
2022 - 2023,2023 Spring,GRAD,GRAD,Bethany,Brown,,SOCW,5301,002,4,2,0,1,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Bethany,Brown,,SOCW,5301,005,7,0,2,0,1,0,0,0,1,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Bethany,Hultquist,Patricia Thomas,NURS,5362,402,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Bethany,McClean,Julie Brinzo,NURS,5337,463,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Betty,Brown-Trask,Phyllis Wood,NURS,5660,452,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Beverly,Black,,SOCW,5301,007,8,5,6,0,0,0,0,0,2,0,0,21
2022 - 2023,2023 Spring,GRAD,GRAD,Bhanu,Jain,Amlan Alok,CSE,5330,006,38,16,3,0,0,0,0,0,0,0,0,57
2022 - 2023,2023 Spring,GRAD,GRAD,Bhanu,Jain,Dinesh Kumar Kodithi Palli Lava Kumar,CSE,5311,008,10,20,6,0,1,0,0,0,0,0,0,37
2022 - 2023,2023 Spring,GRAD,GRAD,Bhanu,Jain,Haiqi Zhang,CSE,5311,011,16,3,0,0,0,0,0,0,0,0,0,19
2022 - 2023,2023 Spring,GRAD,GRAD,Bhanu,Jain,Haiqi Zhang,CSE,5330,007,2,4,4,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Bhanu,Jain,Sanjivni Rana,CSE,5330,005,19,10,2,1,0,0,0,0,0,0,0,32
2022 - 2023,2023 Spring,GRAD,GRAD,Bhanu,Jain,Sujit Maharjan,CSE,5311,002,11,7,0,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Spring,GRAD,GRAD,Bijan,Youssefzadeh,,ARCH,5672,002,4,8,4,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,GRAD,GRAD,Bill,Carroll,Kartikey Sharan,CSE,5357,001,3,2,2,1,1,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Bin,Srinidhi,Xin Zhou,ACCT,5307,001,15,21,3,2,0,0,0,0,3,0,0,44
2022 - 2023,2023 Spring,GRAD,GRAD,Blessing,Chimenga,Julie Brinzo,NURS,5337,452,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Bo,Wang,Li LI,AE,5310,001,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Bo,Wang,Li LI,AE,5311,001,3,2,1,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Bo,Wang,Li LI,ME,5310,001,10,1,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Bob,Weems,Hadrien Nguyen,CSE,5319,001,25,4,0,1,0,0,0,0,0,0,0,30
2022 - 2023,2023 Spring,GRAD,GRAD,Bob,Weems,Hadrien Nguyen,CSE,6319,001,6,2,0,1,0,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5357,034,8,2,1,0,1,0,0,0,0,0,0,12
2022 - 2023,2023 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5369,020,12,0,1,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5369,022,14,1,1,0,1,0,0,0,0,0,0,17
2022 - 2023,2023 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5369,027,10,1,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5369,028,6,3,1,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Bosen,Lian,Nihar Pinkesh Shah,EE,5325,001,15,3,2,0,2,0,0,0,0,0,0,22
2022 - 2023,2023 Spring,GRAD,GRAD,Bradly,Masters,,OPMA,5361,020,7,9,0,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,GRAD,GRAD,Brandi,Pitcox,"Courtney Werner, Leslie Wilson",NURS,5130,418,0,0,0,0,1,0,6,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Brandi,Pitcox,Martha Yee,NURS,5466,400,4,3,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Brian,Dalio,,CSE,5317,002,3,4,1,1,2,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Brian,Dalio,,CSE,5365,002,0,2,3,0,2,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Brian,Dennis,,AE,5327,001,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Brian,Huff,Chris Narkotey Hervie,IE,5322,001,2,5,2,2,0,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Brittany,Baker,,SOCW,5315,033,23,2,0,0,0,0,0,0,0,0,0,25
2022 - 2023,2023 Spring,GRAD,GRAD,Brittany,Baker,,SOCW,5315,034,19,4,1,0,0,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,GRAD,GRAD,Brittany,Baker,,SOCW,5353,014,13,0,0,0,0,0,0,0,1,0,0,14
2022 - 2023,2023 Spring,GRAD,GRAD,Brittany,Baker,,SOCW,5353,015,14,0,0,0,1,0,0,0,0,0,0,15
2022 - 2023,2023 Spring,GRAD,GRAD,Candace,Lafferty,,MAED,5353,005,41,5,1,0,0,0,0,0,0,0,0,47
2022 - 2023,2023 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5342,400,28,0,0,0,0,0,0,0,0,0,0,28
2022 - 2023,2023 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5342,401,49,4,0,0,0,0,0,0,1,0,0,54
2022 - 2023,2023 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5343,400,60,0,0,0,0,0,0,0,0,0,0,60
2022 - 2023,2023 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5343,401,45,0,1,0,0,0,0,0,0,0,0,46
2022 - 2023,2023 Spring,GRAD,GRAD,Candida,Constantine,,NURSG,5342,401,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Candida,Constantine,,NURSG,5343,400,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Carla,Storey,,SOCW,5358,004,6,6,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Spring,GRAD,GRAD,Carlton,Rojas,Sayda Major,NURS,5640,454,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Spring,GRAD,GRAD,Caroline,Krejci,Likith Vignesh Srinivasa,IE,5329,001,20,14,7,2,6,0,0,0,1,0,0,50
2022 - 2023,2023 Spring,GRAD,GRAD,Caroline,Krejci,Likith Vignesh Srinivasa,IE,5329,002,2,1,4,2,1,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Carrie,Ausbrooks,,EDAD,6325,001,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Catherine,LaBrenz,,SOCW,5365,032,15,0,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2023 Spring,GRAD,GRAD,Catherine,Robert,,EDAD,6330,001,7,3,0,0,0,0,0,0,2,0,0,12
2022 - 2023,2023 Spring,GRAD,GRAD,Cathryn,Brown,,NURS,6327,400,6,3,0,0,1,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Cathryn,Brown,,NURS,6327,403,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,GRAD,GRAD,Cedrick,May,,ENGL,6339,001,8,1,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Chaitanya,Sambhara,Roopa Ramesh Desai,INSY,5375,003,2,21,20,3,3,0,0,0,0,0,0,49
2022 - 2023,2023 Spring,GRAD,GRAD,Chaitanya,Sambhara,Tianzi Zheng,INSY,5375,002,5,9,4,0,0,0,0,0,1,0,0,19
2022 - 2023,2023 Spring,GRAD,GRAD,Chandra,Thompson-Donahue,,SOCW,5303,002,8,0,1,0,1,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Chandra,Thompson-Donahue,,SOCW,5307,014,14,4,0,0,0,0,0,0,1,0,0,19
2022 - 2023,2023 Spring,GRAD,GRAD,Chandra,Thompson-Donahue,,SOCW,5307,019,6,2,2,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Chang-Hsien,Tsai,,MANA,5392,071,6,13,1,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Spring,GRAD,GRAD,Charles,MacBride,,ARCH,5671,001,6,4,3,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Spring,GRAD,GRAD,Charles,Newson,,MANA,5334,001,37,2,1,0,0,0,0,0,0,0,0,40
2022 - 2023,2023 Spring,GRAD,GRAD,Charles,Newson,Nikil Nandha Selvaraj,MANA,5344,001,26,13,0,0,0,0,0,0,1,0,0,40
2022 - 2023,2023 Spring,GRAD,GRAD,Charles,Newson,Nikil Nandha Selvaraj,MANA,5344,002,30,8,1,0,0,0,0,0,0,0,0,39
2022 - 2023,2023 Spring,GRAD,GRAD,Chava,Rousch-Carlisle,,SOCW,5318,001,5,6,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Spring,GRAD,GRAD,Chava,Rousch-Carlisle,,SOCW,5334,003,11,6,2,1,3,0,0,0,0,0,0,23
2022 - 2023,2023 Spring,GRAD,GRAD,Chava,Rousch-Carlisle,,SOCW,5343,003,14,3,0,0,0,0,0,0,0,0,0,17
2022 - 2023,2023 Spring,GRAD,GRAD,Chen,Kan,Yujing Yang,IE,5318,004,6,18,6,0,0,0,0,0,0,0,0,30
2022 - 2023,2023 Spring,GRAD,GRAD,Cheng-Jen,Chuong,Juhyun Lee,BE,6102,013,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Spring,GRAD,GRAD,Chenyun,Pan,,EE,5319,001,15,5,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Spring,GRAD,GRAD,Cheryl,Mitchell,Mary Davis,NURS,5120,417,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Spring,GRAD,GRAD,Cheryl,Mitchell,Mary Davis,NURS,5120,444,0,0,0,0,1,0,9,0,0,0,0,10
2022 - 2023,2023 Spring,GRAD,GRAD,Cheryl,Prachyl,Jingyi Chen,ACCT,5321,001,10,14,0,0,0,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,GRAD,GRAD,Chinyere,Emeh,Mary Davis,NURS,5120,425,0,0,0,0,0,0,6,0,0,0,0,6
