Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2021 - 2022,2022 Summer,UGRD,UGRD,Erin,Austin,,PSYC,3310,001,60,12,3,1,1,0,0,0,0,0,0,77
2021 - 2022,2022 Summer,UGRD,UGRD,Erin,Austin,,PSYC,3310,700,41,10,4,3,2,0,0,0,2,0,0,62
2021 - 2022,2022 Summer,UGRD,UGRD,Erin,Austin,Bryanne Argenbright,PSYC,3300,001,21,8,1,0,2,0,0,0,0,0,0,32
2021 - 2022,2022 Summer,UGRD,UGRD,Erin,Austin,"Kaitlin Killian, Otto Wilkinson",PSYC,3200,001,52,6,2,0,2,0,0,0,0,0,0,62
2021 - 2022,2022 Summer,UGRD,UGRD,Erin,Carlson,,KINE,3352,500,11,29,23,3,2,0,0,1,1,0,0,70
2021 - 2022,2022 Summer,UGRD,UGRD,Erin,Carlson,,KINE,3353,001,10,1,0,0,0,0,0,0,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Erin,Murrah-Mandril,,ENGL,2309,700,33,9,3,1,2,0,0,1,4,0,0,53
2021 - 2022,2022 Summer,UGRD,UGRD,Esteban,Diaz,,MATH,2425,300,13,12,9,3,1,0,0,2,0,0,0,40
2021 - 2022,2022 Summer,UGRD,UGRD,Fajer,Jaafari,,ASTR,1345,001,12,3,5,0,3,0,0,0,0,0,0,23
2021 - 2022,2022 Summer,UGRD,UGRD,Fajer,Jaafari,,PHYS,1442,001,16,11,19,0,0,0,0,0,0,0,0,46
2021 - 2022,2022 Summer,UGRD,UGRD,Felicia,Bertch,,THEA,1342,001,31,3,0,0,0,0,0,0,1,0,0,35
2021 - 2022,2022 Summer,UGRD,UGRD,Felicia,Bertch,,THEA,1342,002,100,8,1,0,0,0,0,0,0,0,0,109
2021 - 2022,2022 Summer,UGRD,UGRD,Frederick,Macdonnell,,CHEM,1442,001,3,10,7,3,2,0,0,1,2,0,0,28
2021 - 2022,2022 Summer,UGRD,UGRD,Fredrick,Rice,,MANA,3318,003,13,3,4,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Gautam,Eapi,Alireza Shamshiri,CM,1331,001,7,6,0,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,George,Weems,,COMM,3303,001,16,3,0,0,0,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Georgios,Alexandrakis,Subrat Bastola,BE,4382,013,13,1,0,0,0,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Gerald,Saxon,,HIST,3346,001,8,19,6,1,1,0,0,0,0,0,0,35
2021 - 2022,2022 Summer,UGRD,UGRD,Gregory,Hale,,SCIE,3302,007,3,6,6,1,1,0,0,0,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Habib,Ahmari,Daniel Green,CE,3305,001,6,2,2,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Habib,Ahmari,Daniel Green,CE,3305,101,2,0,5,3,5,0,0,0,0,0,0,15
2021 - 2022,2022 Summer,UGRD,UGRD,Habib,Ahmari,"Felix Lopez Chaparro, Qazi Ashique E Mowla",CE,3142,001,12,8,2,2,0,0,0,1,0,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Hailey,Veron,,EDUC,4319,001,6,0,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Halen,Watkins,,HIST,3345,001,26,2,5,0,2,0,0,0,0,0,0,35
2021 - 2022,2022 Summer,UGRD,UGRD,Hallee,Turner,,ART,3348,001,15,2,0,1,0,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Hanh Hong Thi,Phan,,FINA,3315,002,3,9,8,1,0,0,0,0,0,0,0,21
2021 - 2022,2022 Summer,UGRD,UGRD,Haydee,Hall,,SOCW,3305,005,17,1,0,0,2,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Heather,Arterburn,,BIOL,1333,001,1,9,7,2,2,0,0,1,1,0,0,23
2021 - 2022,2022 Summer,UGRD,UGRD,Heather,Charles,,BIOL,2458,500,5,16,23,8,14,0,0,3,8,0,0,77
2021 - 2022,2022 Summer,UGRD,UGRD,Heather,Charles,,BIOL,3310,001,16,4,0,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Heather,Philip,,MARK,3324,031,11,24,6,2,3,0,0,2,6,0,0,54
2021 - 2022,2022 Summer,UGRD,UGRD,Heather,Philip,,MARK,3324,032,13,18,15,4,3,0,0,3,3,0,0,59
2021 - 2022,2022 Summer,UGRD,UGRD,Helen,Abadzi,Jessica Stephens,PSYC,3306,001,5,1,1,0,0,0,0,0,1,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Hollie,Dyer,,MATH,1302,200,5,4,6,1,0,0,0,1,1,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Howard,Russell,Javier Blanco,EE,2303,001,3,2,4,1,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Hristo,Kojouharov,,MATH,1426,200,10,8,4,4,10,0,0,1,11,0,0,48
2021 - 2022,2022 Summer,UGRD,UGRD,Hussein,Akafzade,,PHYS,1444,001,4,7,2,0,0,0,0,1,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Hyeok,Choi,Jesly Sabu,CE,3334,001,3,2,1,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Hyeok,Choi,Jesly Sabu,CE,3334,101,2,5,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Hyeok,Choi,Malu Deav Devadasan,CE,3131,001,8,3,1,1,1,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Hyeong,Shin,"Arne Winguth, James Breen, Jenny Rashall, Karissa Cordero, Un-Jung Kim",ENVR,3387,001,8,4,0,0,0,0,0,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Jacob,Pouttu,,POLS,2311,005,10,0,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Jacob,Pouttu,,POLS,2312,001,27,1,0,0,1,0,0,0,1,0,0,30
2021 - 2022,2022 Summer,UGRD,UGRD,Jacob,Pouttu,,POLS,2312,002,45,1,1,0,0,0,0,0,0,0,0,47
2021 - 2022,2022 Summer,UGRD,UGRD,James,Hansz,,REAE,4319,001,2,3,2,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,James,Keaton,,SOCW,3309,002,12,0,1,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,James,Kelsay,,CRCJ,3350,001,4,5,6,2,1,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,James,Langford,,SOCW,3309,005,15,8,0,1,2,0,0,0,0,0,0,26
2021 - 2022,2022 Summer,UGRD,UGRD,James,Warren,,ENGL,4370,001,1,7,0,0,1,0,0,0,0,0,0,9
2021 - 2022,2022 Summer,UGRD,UGRD,Janelle,Hennes,,NURS,3333,001,23,16,0,0,0,0,0,0,0,0,0,39
2021 - 2022,2022 Summer,UGRD,UGRD,Janice,Tiernan,Tulasi Nakka,CSE,2315,002,27,15,5,0,0,0,0,1,1,0,0,49
2021 - 2022,2022 Summer,UGRD,UGRD,Jason,Losh,Aref Hebri,CSE,1320,002,7,16,7,3,4,0,0,3,3,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Jason,Losh,"Stoddard Rosenkrantz, Wenliang Zhong",CSE,2312,002,8,20,21,8,2,0,0,2,1,0,0,62
2021 - 2022,2022 Summer,UGRD,UGRD,Jaya,Davis,,CRCJ,3385,001,61,9,2,0,0,0,0,0,1,0,0,73
2021 - 2022,2022 Summer,UGRD,UGRD,Jaya,Davis,,WOMS,3385,001,4,2,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Jazmin,Chinea,,SPAN,1441,001,13,7,2,0,0,0,0,2,0,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,500,181,30,9,0,0,0,0,0,1,0,0,221
2021 - 2022,2022 Summer,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,501,158,23,7,0,0,0,0,0,0,0,0,188
2021 - 2022,2022 Summer,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,500,12,2,0,0,0,0,0,0,1,0,0,15
2021 - 2022,2022 Summer,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,501,19,2,2,0,0,0,0,0,0,0,0,23
2021 - 2022,2022 Summer,UGRD,UGRD,Jeffrey,Marchand,,ENGL,1301,007,4,3,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Jennifer,Conner,,ENGL,1302,002,13,3,3,0,2,0,0,0,1,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Jennifer,Roye,,NURS-HI,3358,072,5,0,1,0,0,0,0,0,1,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Jeong,Ki,,MAE,3318,001,3,4,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Jeotikanta,Mohapatra,,PHYS,1441,001,40,38,12,0,2,0,0,3,2,0,0,97
2021 - 2022,2022 Summer,UGRD,UGRD,Jeremeka,McBride,,SOCW,3306,004,20,6,3,0,0,0,0,0,0,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Jeremy,Glass,,MATH,1426,088,9,15,14,12,3,0,0,4,2,0,0,59
2021 - 2022,2022 Summer,UGRD,UGRD,Jessica,Sanchez,,SOCW,3300,004,27,0,0,0,3,0,0,0,0,0,0,30
2021 - 2022,2022 Summer,UGRD,UGRD,Jie,Zhang,,INSY,4325,001,13,5,0,0,0,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Jimmie,Davis,Zeyu Zhang,CSE,3310,001,2,5,1,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Jimmy,Rogers,,CHEM,1441,001,10,11,13,9,14,0,0,11,6,0,0,74
2021 - 2022,2022 Summer,UGRD,UGRD,Jimmy,Rogers,,CHEM,2321,001,18,12,14,11,18,0,0,4,9,0,0,86
2021 - 2022,2022 Summer,UGRD,UGRD,Jimmy,Rogers,"Anasuya Ghorai, Subhrangsu Mandal",CHEM,2181,001,8,8,0,0,1,0,0,0,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Jimmy,Rogers,"Jimmy Rogers, Md Sabid Ahamed, Subhrangsu Mandal",CHEM,2181,001,12,4,0,0,0,0,0,0,0,0,0,16
2021 - 2022,2022 Summer,UGRD,UGRD,Jingguo,Wang,Kaiyue Liu,INSY,3304,001,2,7,7,5,2,0,0,1,0,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Jodi,Treszoks,,MATH,1308,100,10,4,7,3,4,0,0,1,0,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,John,Adams,,FINA,3313,003,20,23,29,9,15,0,0,5,16,0,0,117
2021 - 2022,2022 Summer,UGRD,UGRD,John,Adams,"Houda Chamseddine, Jade Chacon",PSYC,2300,001,12,7,3,0,2,0,0,0,0,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,John,Adams,"Kristen Hull, Rylee Linhardt",PSYC,4412,001,9,7,1,0,0,0,0,0,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Jonathan,Bredow,Dheeral Bhole,EE,4328,001,4,6,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Jose,Lozano,,MATH,1316,003,7,2,6,4,7,0,0,1,12,0,0,39
2021 - 2022,2022 Summer,UGRD,UGRD,Joseph,Hanson,,MARK,4311,031,6,24,5,0,1,0,0,0,0,0,0,36
2021 - 2022,2022 Summer,UGRD,UGRD,Joseph,Ngai,,PHYS,1444,001,9,10,1,1,0,0,0,0,4,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Joshua,Crowell,,CHEM,1442,001,5,15,19,8,7,0,0,4,5,0,0,63
2021 - 2022,2022 Summer,UGRD,UGRD,Joshua,Newton,,PLAN,3301,001,14,12,0,0,2,0,0,0,0,0,0,28
2021 - 2022,2022 Summer,UGRD,UGRD,Juan,Balderrama,Khaled Saleh Khaled Abuhishmeh,CE,2313,001,17,3,0,0,1,0,0,0,1,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Juan,Balderrama,Khaled Saleh Khaled Abuhishmeh,CE,4348,101,9,1,1,0,0,0,0,0,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Juan,Balderrama,Natnael Asfaw,CE,4383,001,12,0,0,0,0,0,0,0,1,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Julian,Rodriguez Becerra,,BCMN,4391,013,12,0,0,0,0,0,0,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Julie,Jones,,ENGL,2338,500,77,38,7,0,1,0,0,3,5,0,0,131
2021 - 2022,2022 Summer,UGRD,UGRD,Julie,Snow,Yan Xiao,NURS,3347,500,69,9,4,0,1,0,0,0,0,0,0,83
2021 - 2022,2022 Summer,UGRD,UGRD,Julio Cesar,Enciso Alva,,MATH,1316,002,6,4,4,2,2,0,0,1,1,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Junha,Jeon,,CHEM,2322,001,4,11,10,13,1,0,0,1,2,0,0,42
2021 - 2022,2022 Summer,UGRD,UGRD,Junha,Jeon,"Kayunta Johnson-Winters, Nazmee Parveen",CHEM,2182,001,8,5,1,0,0,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Kaci,O'Donnell,,ENGL,4321,001,21,0,0,0,1,0,0,0,0,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Karen,Bravo,,NURS,4323,001,45,2,0,0,0,0,0,1,0,0,0,48
2021 - 2022,2022 Summer,UGRD,UGRD,Karen,Bravo,Patricia Allard,NURS,4350,003,0,0,0,0,0,0,12,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Karen,Draves,,MUSI,2300,001,42,14,7,6,2,0,0,1,0,0,0,72
2021 - 2022,2022 Summer,UGRD,UGRD,Karen,Draves,,MUSI,2300,003,31,17,6,3,3,0,0,2,0,0,0,62
2021 - 2022,2022 Summer,UGRD,UGRD,Karen,Scott,,INSY,2303,001,12,26,11,1,2,0,0,1,1,0,0,54
2021 - 2022,2022 Summer,UGRD,UGRD,Karen,Scott,,INSY,3330,001,33,26,18,1,1,0,0,0,0,0,0,79
2021 - 2022,2022 Summer,UGRD,UGRD,Karla,Arenas-Itotia,,SOCW,3314,001,18,5,5,0,1,0,0,0,0,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Karley,Adrion,,ART,3354,001,17,0,0,0,0,0,0,0,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Karthikeyan,Loganathan,Ali Darzian,CM,4351,001,5,1,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Kathleen,Ahles,Nicholas Pollock,BIOL,2457,001,28,44,34,9,8,0,0,4,2,0,0,129
2021 - 2022,2022 Summer,UGRD,UGRD,Kathleen,Janvier,,ART,1301,001,53,10,3,0,2,0,0,0,0,0,0,68
2021 - 2022,2022 Summer,UGRD,UGRD,Kathleen,Tice,,LIST,4374,001,30,1,0,0,0,0,0,1,0,0,0,32
2021 - 2022,2022 Summer,UGRD,UGRD,Kathleen,Tice,,LIST,4376,001,55,7,1,1,0,0,0,0,0,0,0,64
2021 - 2022,2022 Summer,UGRD,UGRD,Kathryn,Grebel,,MATH,1301,001,16,9,6,0,2,0,0,0,0,0,0,33
2021 - 2022,2022 Summer,UGRD,UGRD,Katrina,Nuncio,,ANTH,1306,001,39,7,4,2,6,0,0,0,0,0,0,58
2021 - 2022,2022 Summer,UGRD,UGRD,Kayunta,Johnson-Winters,,CHEM,4312,001,3,5,4,1,0,0,0,0,1,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Kayunta,Johnson-Winters,"Brady Drennan, Junha Jeon",CHEM,2182,002,3,3,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Kayunta,Johnson-Winters,"Junha Jeon, Ryan Burk",CHEM,2182,003,5,3,2,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Keith,Owens,,CRCJ,2340,001,11,4,0,1,0,0,0,0,0,0,0,16
2021 - 2022,2022 Summer,UGRD,UGRD,Kelle,George,,NURS,2200,001,3,2,2,0,0,0,0,1,0,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Kelle,George,Phyllis Pastwa,NURS-UL,3365,601,8,36,14,15,5,0,0,7,7,0,0,92
2021 - 2022,2022 Summer,UGRD,UGRD,Kelley,Monroe,Patricia Allard,NURS,4350,004,0,0,0,0,0,0,12,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Kelli,Rogers,,SOCW,3301,004,11,7,4,2,2,0,0,0,0,0,0,26
2021 - 2022,2022 Summer,UGRD,UGRD,Kelly,French,"Mohit Singhal, Seyyed Mohammad Sadegh Moosavi Khorzooghi",CSE,3302,002,8,9,3,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Kenshara,Cravens,,SOCW,2361,002,19,0,1,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Kevin,Carr,,BCOM,3360,001,17,9,3,0,0,0,0,0,0,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Kevin,Carr,,BCOM,3360,003,6,22,12,0,0,0,0,0,1,0,0,41
2021 - 2022,2022 Summer,UGRD,UGRD,Kevin,Harris,,MATH,1303,001,21,3,0,0,0,0,0,0,0,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Kevin,Porter,,ENGL,3371,001,8,8,1,0,1,0,0,1,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Kevin,Smant,,HIST,1301,004,6,19,9,3,5,0,0,0,1,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Kimberly,Breuer,Alexandra Rains,HIST,1331,001,21,14,5,2,5,0,0,0,0,0,0,47
2021 - 2022,2022 Summer,UGRD,UGRD,Kimberly,Breuer,Kevin Moskowitz,HIST,1332,001,18,15,5,3,2,0,0,0,0,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Kimberly,Caraway,,POLS,2311,002,7,3,0,0,2,0,0,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Kimberly,Caraway,,POLS,2312,002,70,46,18,5,0,0,0,1,2,0,0,142
2021 - 2022,2022 Summer,UGRD,UGRD,Kimberly,Caraway,,POLS,2312,005,17,26,10,2,2,0,0,0,0,0,0,57
2021 - 2022,2022 Summer,UGRD,UGRD,Kimberly,Mortus,"Deborah Hughes, Donna Davis",NURS,3366,073,2,5,11,12,11,0,0,5,2,0,0,48
2021 - 2022,2022 Summer,UGRD,UGRD,Koshy,Vaidyan Joseph,Sai Vinay Nekkalapu,INSY,3300,001,6,13,9,1,2,0,0,1,3,0,0,35
2021 - 2022,2022 Summer,UGRD,UGRD,Krishnan,Rajeshwar,,CHEM,1465,001,4,10,5,1,0,0,0,2,0,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Kristin,Sterling,,NURS,2300,072,9,5,2,1,0,0,0,1,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Krystal,Beamon,,SOCI,1311,002,20,0,1,0,1,0,0,0,0,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Kyle,Turner,,MATH,1332,003,4,11,4,1,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Larry,Carter,,POLS,2311,001,23,8,2,0,2,0,0,0,0,0,0,35
2021 - 2022,2022 Summer,UGRD,UGRD,Larry,Nelson,,KINE,3312,001,14,0,0,0,0,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Lars,Johnson,,MANA,3320,003,43,13,2,0,2,0,0,0,0,0,0,60
2021 - 2022,2022 Summer,UGRD,UGRD,Laura,Hixon,,NURS,3320,001,10,28,1,0,0,0,0,0,0,0,0,39
2021 - 2022,2022 Summer,UGRD,UGRD,Laura,Phipps,,KINE,3354,001,12,6,0,0,0,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Laureano,Hoyos,Daniel Green,CE,4320,101,0,1,1,1,3,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Laureano,Hoyos,Nice Kaneza,CE,3343,101,3,5,2,0,1,0,0,0,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Laurel,Whitsett,,THEA,1342,001,48,1,1,0,0,0,0,0,0,0,0,50
2021 - 2022,2022 Summer,UGRD,UGRD,Lauren,Brewer,,MARK,3370,031,17,35,8,0,0,0,0,0,0,0,0,60
2021 - 2022,2022 Summer,UGRD,UGRD,Lauren,Brewer,,MARK,3370,032,18,33,14,0,0,0,0,1,0,0,0,66
2021 - 2022,2022 Summer,UGRD,UGRD,Lauren,Dent,,SOCI,1310,700,66,12,3,0,3,0,0,0,2,0,0,86
2021 - 2022,2022 Summer,UGRD,UGRD,Lauren,Phelps,,ENGL,1301,001,9,8,3,0,3,0,0,1,0,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Lee,Schwemer,,BLAW,3310,001,21,32,22,3,1,0,0,1,1,0,0,81
2021 - 2022,2022 Summer,UGRD,UGRD,Lee,Schwemer,,BLAW,3314,001,0,16,6,1,0,0,0,1,1,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Leslie,Jennings,,NURS,2300,600,39,39,7,3,7,0,0,0,0,0,0,95
2021 - 2022,2022 Summer,UGRD,UGRD,Leslie,Jennings,,NURS,2300,601,11,16,2,1,0,0,0,0,1,0,0,31
2021 - 2022,2022 Summer,UGRD,UGRD,Leslie,Jennings,,NURS,2300,602,53,43,11,5,3,0,0,0,6,0,0,121
2021 - 2022,2022 Summer,UGRD,UGRD,Leslie,Jennings,,NURS,2300,603,32,36,4,3,4,0,0,0,2,0,0,81
2021 - 2022,2022 Summer,UGRD,UGRD,Lindsi,Smith,,KINE,4354,500,67,8,7,2,0,0,0,0,0,0,0,84
2021 - 2022,2022 Summer,UGRD,UGRD,Loryn,O'Donnell,,ART,4355,001,6,4,2,0,2,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Luke,Frishkoff,,BIOL,4379,010,6,0,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Lynn,Peterson,,ENGR,2100,001,0,0,0,0,0,0,7,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Lynn,Peterson,,ENGR,3000,001,0,0,0,0,0,0,10,1,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Lynn,Peterson,,ENGR,3100,001,0,0,0,0,0,0,41,0,0,0,0,41
2021 - 2022,2022 Summer,UGRD,UGRD,Lynn,Peterson,,ENGR,4100,001,0,0,0,0,0,0,7,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Mahmoud,Jawad,,MATH,3316,003,8,15,15,4,4,0,0,0,0,0,0,46
2021 - 2022,2022 Summer,UGRD,UGRD,Manfred,Cuntz,,ASTR,1346,001,5,2,1,2,2,0,0,1,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Manjeri,Raja,,INSY,3305,001,2,13,0,0,1,0,0,0,0,0,0,16
2021 - 2022,2022 Summer,UGRD,UGRD,Marcus,Hendershot,,POLS,2311,001,13,5,5,1,1,0,0,0,0,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Marcus,Hendershot,,POLS,4392,001,13,5,4,1,1,0,0,0,1,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Margaret,Keller Garnett,,HIST,1301,700,38,25,9,2,7,0,0,4,14,0,0,99
2021 - 2022,2022 Summer,UGRD,UGRD,Marisa,Gomez,,ARCH,2304,001,13,12,2,3,0,0,0,0,0,0,0,30
2021 - 2022,2022 Summer,UGRD,UGRD,Mark,Clark,,MANA,4322,001,31,29,6,0,0,0,0,0,0,0,0,66
2021 - 2022,2022 Summer,UGRD,UGRD,Mark,Clark,,MANA,4322,002,13,17,6,0,0,0,0,0,0,0,0,36
2021 - 2022,2022 Summer,UGRD,UGRD,Mark,Clark,,MANA,4322,004,13,4,1,0,0,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Mark,Ricard,,KINE,3401,001,8,18,7,0,0,0,0,0,0,0,0,33
2021 - 2022,2022 Summer,UGRD,UGRD,Marvin,Brittingham,Srinija Katakam,MANA,1301,001,19,6,0,0,0,0,0,0,0,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,1310,001,110,4,1,0,2,0,0,1,2,0,0,120
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,1310,002,61,5,1,2,4,0,0,1,4,0,0,78
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,2312,001,29,0,0,1,1,0,0,0,0,0,0,31
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,3334,001,36,2,2,0,6,0,0,0,2,0,0,48
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Koone,Cristian Garces,CSE,3315,001,3,3,3,1,2,0,0,1,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Koone,Cristian Garces,CSE,3315,002,4,3,1,2,2,0,0,1,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Mancini,,NURS-EL,3300,500,0,0,0,0,0,0,43,0,0,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Mancini,,NURS-EL,3300,501,0,0,0,0,0,0,46,0,0,0,0,46
2021 - 2022,2022 Summer,UGRD,UGRD,Mary,Reid,Ahmad Hamdan,NURS,4581,600,16,51,14,2,0,0,0,1,4,0,0,88
2021 - 2022,2022 Summer,UGRD,UGRD,Matthew,Sargent,,ACCT,3309,001,2,5,11,4,0,0,0,0,0,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Matthew,Sargent,,ACCT,4318,001,1,7,15,1,0,0,0,0,1,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Md Azijul,Islam,Namrata Dash,CE,3143,001,9,0,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Summer,UGRD,UGRD,Md Salik,Parwez,,CSE,4344,001,3,6,10,0,0,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Megan,Korchinski,,GEOL,1301,001,20,13,7,2,1,0,0,0,0,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Melanie,Sattler,,CE,4393,001,13,0,0,0,1,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Melinda,Long,,COMS,2302,003,5,7,0,1,0,0,0,1,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Melissa,Bosma,,MUSI,1300,003,44,11,2,0,0,0,0,1,0,0,0,58
