Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2023 - 2024,2024 Summer,GRAD,GRAD,Taren,Allen,,SOCW,5314,006,25,2,0,0,0,0,0,0,0,0,0,27
2023 - 2024,2024 Summer,GRAD,GRAD,Taren,Allen,,SOCW,5581,001,55,1,0,0,0,1,0,0,5,0,0,62
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Allsup,,MAE,4188,001,44,4,0,0,0,0,0,0,0,0,0,48
2023 - 2024,2024 Summer,UGRD,UGRD,Atieno,Amadi,,INSY,3305,001,2,16,4,1,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,GRAD,GRAD,Atieno,Amadi,,INSY,5341,001,5,1,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Atieno,Amadi,,INSY,5375,001,16,8,0,0,0,0,0,0,0,0,0,24
2023 - 2024,2024 Summer,UGRD,UGRD,Giridhar,Amaravadi,,CSE,3314,002,52,4,2,0,0,0,0,0,0,0,0,58
2023 - 2024,2024 Summer,GRAD,GRAD,Giridhar,Amaravadi,,CSE,5325,002,50,9,0,0,0,0,0,0,0,0,0,59
2023 - 2024,2024 Summer,UGRD,UGRD,Miguel,Amaya,,MAE,3309,001,14,10,5,0,2,0,0,1,1,0,0,33
2023 - 2024,2024 Summer,UGRD,UGRD,Miguel,Amaya,,MAE,3310,001,5,2,6,0,3,0,0,1,1,0,0,18
2023 - 2024,2024 Summer,UGRD,UGRD,Amirhesam,Amerinatanzi,,MAE,2381,001,13,27,8,0,0,0,0,1,0,0,0,49
2023 - 2024,2024 Summer,UGRD,UGRD,Amirhesam,Amerinatanzi,,MAE,3242,001,8,4,0,0,0,0,0,0,0,0,0,12
2023 - 2024,2024 Summer,GRAD,GRAD,Robin,Anderson,,MAED,5356,314,58,7,3,0,0,0,0,0,0,0,0,68
2023 - 2024,2024 Summer,GRAD,GRAD,Adam,Annaccone,,KINE,5120,001,25,0,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,Adam,Annaccone,,KINE,5229,001,19,6,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,Adam,Annaccone,,KINE,5236,001,25,0,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,Adam,Annaccone,,KINE,5339,001,5,2,1,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Marika,Apostolova,,CSE,1320,001,0,6,9,0,2,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,UGRD,UGRD,Marika,Apostolova,,CSE,1325,001,13,13,7,0,2,0,0,0,1,0,0,36
2023 - 2024,2024 Summer,UGRD,UGRD,Xavier,Aranda,,BIOL,2458,002,46,49,21,2,3,0,0,0,1,0,0,122
2023 - 2024,2024 Summer,UGRD,UGRD,Xavier,Aranda,,BIOL,3322,001,11,2,0,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,UGRD,UGRD,Xavier,Aranda,,PSYC,3322,001,63,10,2,0,2,0,0,0,1,0,0,78
2023 - 2024,2024 Summer,UGRD,UGRD,David,Arditi,,SOCI,1310,001,22,31,12,6,10,0,0,1,5,0,0,87
2023 - 2024,2024 Summer,UGRD,UGRD,David,Arditi,,SOCI,1310,002,10,13,5,4,2,0,0,0,4,0,0,38
2023 - 2024,2024 Summer,UGRD,UGRD,Karla,Arenas-Itotia,,SOCW,3314,001,19,6,1,0,3,0,0,0,0,0,0,29
2023 - 2024,2024 Summer,GRAD,GRAD,Karla,Arenas-Itotia,,SOCW,5304,001,19,0,2,0,0,0,0,0,0,0,0,21
2023 - 2024,2024 Summer,GRAD,GRAD,Amanda,Arizola,,SOCW,5363,002,19,3,2,0,0,0,0,0,0,0,0,24
2023 - 2024,2024 Summer,UGRD,UGRD,Madhuri,Arjun,,CM,2331,001,4,4,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Madhuri,Arjun,,CM,2331,101,3,6,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Madhuri,Arjun,,CM,4357,001,5,1,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Madhuri,Arjun,,CM,4357,101,35,14,0,0,0,0,0,0,0,0,0,49
2023 - 2024,2024 Summer,UGRD,UGRD,Heather,Arterburn,,BIOL,1333,001,6,11,4,0,1,0,0,0,1,0,0,23
2023 - 2024,2024 Summer,UGRD,UGRD,Angela,Austin,,HIST,1301,004,17,13,6,1,3,1,0,0,2,0,0,43
2023 - 2024,2024 Summer,UGRD,UGRD,Erin,Austin,,PSYC,3200,001,28,3,1,0,0,0,0,0,0,0,0,32
2023 - 2024,2024 Summer,UGRD,UGRD,Erin,Austin,,PSYC,3300,002,7,7,5,1,1,0,0,0,0,0,0,21
2023 - 2024,2024 Summer,UGRD,UGRD,Erin,Austin,,PSYC,3310,001,87,11,1,1,2,0,0,1,0,0,0,103
2023 - 2024,2024 Summer,UGRD,UGRD,Erin,Austin,,PSYC,3310,700,61,13,3,2,0,0,0,0,0,0,0,79
2023 - 2024,2024 Summer,UGRD,UGRD,Raad,Azzawi,,CE,2311,001,4,4,3,0,0,0,0,0,0,0,0,11
2023 - 2024,2024 Summer,UGRD,UGRD,Raad,Azzawi,,CE,3341,001,3,4,6,2,1,0,0,0,0,0,0,16
2023 - 2024,2024 Summer,UGRD,UGRD,Raad,Azzawi,,AREN,3341,101,1,3,1,1,1,0,0,0,1,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Raad,Azzawi,,CE,3341,101,1,5,8,4,4,0,0,0,0,0,0,22
2023 - 2024,2024 Summer,UGRD,UGRD,Raad,Azzawi,,CE,4347,101,1,4,3,2,0,0,0,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Patryk,Babiracki,,HIST,3395,002,7,2,1,0,0,1,0,0,0,0,0,11
2023 - 2024,2024 Summer,GRAD,GRAD,Donna,Bacchus,,NURS,5310,400,18,4,1,0,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,GRAD,GRAD,Sueanne,Baddour,,NURS,5120,429,0,0,0,0,1,0,8,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,David,Baillargeon,,HIST,2322,001,11,1,1,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,GRAD,GRAD,Brittany,Baker,,SOCW,5353,005,22,3,0,0,1,0,0,0,0,0,0,26
2023 - 2024,2024 Summer,GRAD,GRAD,Brittany,Baker,,SOCW,5353,006,5,1,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Sandra,Balderas,,SOCW,5316,003,7,0,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Sandra,Balderas,,SOCW,5316,005,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Juan,Balderrama,,CE,2313,001,11,6,0,0,1,0,0,0,2,0,0,20
2023 - 2024,2024 Summer,UGRD,UGRD,Juan,Balderrama,,CE,4348,101,9,2,2,0,1,0,0,1,0,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Rachel,Baldridge,,PSYC,1315,001,36,21,12,1,9,19,0,1,4,0,0,103
2023 - 2024,2024 Summer,UGRD,UGRD,Rachel,Baldridge,,PSYC,3315,001,34,15,3,2,2,0,0,0,1,0,0,57
2023 - 2024,2024 Summer,UGRD,UGRD,Ahmad Kamal,Bani Hani,,CM,4304,001,11,3,3,0,0,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,UGRD,UGRD,Da'Joya,Barnes,,SOCW,4452,101,30,4,1,0,1,0,0,0,0,0,0,36
2023 - 2024,2024 Summer,UGRD,UGRD,Da'Joya,Barnes,,SOCW,4552,001,30,4,1,0,1,0,0,0,0,0,0,36
2023 - 2024,2024 Summer,GRAD,GRAD,Da'Joya,Barnes,,SOCW,5483,001,225,7,0,0,0,1,0,0,0,0,0,233
2023 - 2024,2024 Summer,GRAD,GRAD,Da'Joya,Barnes,,SOCW,5483,002,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Da'Joya,Barnes,,SOCW,5581,001,55,1,0,0,0,1,0,0,5,0,0,62
2023 - 2024,2024 Summer,UGRD,UGRD,Lucy,Bartholomee,,ART,4392,001,12,0,1,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,GRAD,GRAD,Francis,Basebang,,NURS,5337,462,7,0,0,0,0,1,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Cindy,Bassey,,SOCW,5482,001,127,4,1,0,0,1,0,0,4,0,0,137
2023 - 2024,2024 Summer,GRAD,GRAD,Cindy,Bassey,,SOCW,5482,002,13,0,0,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,GRAD,GRAD,Cindy,Bassey,,SOCW,5483,001,225,7,0,0,0,1,0,0,0,0,0,233
2023 - 2024,2024 Summer,GRAD,GRAD,Cindy,Bassey,,SOCW,5483,002,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Jolynne,Batchelor,,SOCW,5369,005,11,0,0,0,0,0,0,0,1,0,0,12
2023 - 2024,2024 Summer,UGRD,UGRD,Kimberly,Bates,,ACCT,3312,001,1,12,18,2,0,0,0,4,1,0,0,38
2023 - 2024,2024 Summer,GRAD,GRAD,Deborah,Behan,,NURS,5367,010,16,7,0,0,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,UGRD,UGRD,Julio,Benavides,,MAE,1140,001,4,9,5,6,1,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,Michael,Bennett,,SOCW,5307,007,15,8,1,0,0,0,0,0,0,0,0,24
2023 - 2024,2024 Summer,GRAD,GRAD,Michael,Bennett,,SOCW,5311,004,6,14,2,1,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,GRAD,GRAD,Michael,Bennett,,SOCW,5311,005,3,5,0,0,0,0,0,0,1,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Michael,Bennett,,SOCW,5311,006,3,3,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,George,Benson,,EMBA,5111,001,8,1,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Richard,Berard,,FINA,3313,003,6,13,20,1,0,0,0,0,1,0,0,41
2023 - 2024,2024 Summer,UGRD,UGRD,Richard,Berard,,FINA,3313,004,8,22,20,0,3,0,0,0,0,0,0,53
2023 - 2024,2024 Summer,GRAD,GRAD,Lynn,Berger,,NURS,5120,411,0,0,0,0,0,0,8,0,1,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Amy,Bernhard,,ENGL,1375,002,6,3,1,0,2,0,0,1,2,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Felicia,Bertch,,THEA,1342,002,29,3,0,0,2,0,0,0,0,0,0,34
2023 - 2024,2024 Summer,GRAD,GRAD,Karabi,Bezboruah,,PAPP,5354,201,6,2,0,0,1,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Karabi,Bezboruah,,PAPP,5354,500,16,4,0,0,0,0,0,0,0,0,0,20
2023 - 2024,2024 Summer,UGRD,UGRD,Arpita,Bhatt,,CE,4307,101,0,5,3,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Ce,Bian,,DATA,1301,001,3,2,2,0,1,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Meredith,Billings,,EDAD,6310,001,7,2,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Robert,Bing,,CRCJ,3380,001,6,16,7,1,1,0,0,0,1,0,0,32
2023 - 2024,2024 Summer,GRAD,GRAD,Sharon,Blackerby,,NURS,5308,400,31,0,0,0,0,0,0,0,0,0,0,31
2023 - 2024,2024 Summer,GRAD,GRAD,Sharon,Blackerby,,NURS,5308,401,22,1,0,0,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,GRAD,GRAD,Jeanette,Blankenship,,NURS,5360,400,19,1,0,0,0,0,0,0,0,0,0,20
2023 - 2024,2024 Summer,UGRD,UGRD,April,Blount,,COMS,2302,001,11,3,0,0,0,0,0,0,0,0,0,14
2023 - 2024,2024 Summer,UGRD,UGRD,Laura,Boddicker,,MATH,1301,001,3,3,7,1,4,0,0,1,2,0,0,21
2023 - 2024,2024 Summer,GRAD,GRAD,LaShaunn,Bold,,SOCW,5358,001,24,1,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,LaShaunn,Bold,,SOCW,5358,003,18,4,0,0,0,0,0,0,0,0,0,22
2023 - 2024,2024 Summer,UGRD,UGRD,Stephanie,Bonilla,,SOCW,3309,002,6,1,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Stephanie,Bonilla,,SOCW,3309,005,17,2,3,0,0,0,0,0,0,0,0,22
2023 - 2024,2024 Summer,UGRD,UGRD,Stephanie,Bonilla,,SOCW,4310,001,11,3,0,1,2,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,UGRD,UGRD,Sarah,Booker,,MATH,1308,100,15,10,6,2,0,0,0,0,1,0,0,34
2023 - 2024,2024 Summer,GRAD,GRAD,Stephanie,Books,,SOCW,5483,001,225,7,0,0,0,1,0,0,0,0,0,233
2023 - 2024,2024 Summer,GRAD,GRAD,Stephanie,Books,,SOCW,5483,002,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Stephanie,Books,,SOCW,5485,001,32,3,0,0,0,0,0,0,0,0,0,35
2023 - 2024,2024 Summer,GRAD,GRAD,Stephanie,Books,,SOCW,5486,001,32,3,0,0,0,1,0,0,0,0,0,36
2023 - 2024,2024 Summer,UGRD,UGRD,Pawarat,Bootpakdeetam,,MAE,1312,001,2,10,12,3,7,0,0,2,0,0,0,36
2023 - 2024,2024 Summer,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,500,125,28,4,0,0,0,0,1,0,0,0,158
2023 - 2024,2024 Summer,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,500,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,501,136,32,3,0,1,0,0,0,0,0,0,172
2023 - 2024,2024 Summer,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,501,15,2,0,0,0,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,GRAD,GRAD,Kara,Bragg,,NURS,5338,465,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Karen,Bravo,,NURS,4323,001,35,10,0,0,0,0,0,0,0,0,0,45
2023 - 2024,2024 Summer,UGRD,UGRD,Karen,Bravo,,NURS,4350,004,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Cynthia,Brenchley,,NURS,5354,407,4,2,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Kimberly,Breuer,,HIST,1331,001,10,12,11,1,5,1,0,1,1,0,0,42
2023 - 2024,2024 Summer,UGRD,UGRD,Lauren,Brewer,,MARK,3370,031,29,24,6,0,1,0,0,0,0,0,0,60
2023 - 2024,2024 Summer,UGRD,UGRD,Lauren,Brewer,,MARK,3370,032,36,20,3,0,1,0,0,0,0,0,0,60
2023 - 2024,2024 Summer,GRAD,GRAD,Elten,Briggs,,MARK,5311,020,3,3,0,0,0,0,0,0,1,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Julie,Brinzo,,NURS,5337,458,6,2,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Julie,Brinzo,,NURS,5660,466,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Marvin,Brittingham,,MANA,4321,001,2,5,0,0,0,2,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Emily,Brooks,,COMM,3346,001,21,1,4,1,2,0,0,0,0,0,0,29
2023 - 2024,2024 Summer,GRAD,GRAD,Shamika,Brooks,,NURS,5338,464,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Aleyna,Brown,,MUSI,1300,002,64,15,3,2,2,0,0,0,0,0,0,86
2023 - 2024,2024 Summer,GRAD,GRAD,Casey,Brown,,EDAD,6342,001,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Cathryn,Brown,,NURS,6327,400,12,3,1,1,0,0,0,0,1,0,0,18
2023 - 2024,2024 Summer,GRAD,GRAD,Monica,Brown,,SOCW,5482,001,127,4,1,0,0,1,0,0,4,0,0,137
2023 - 2024,2024 Summer,GRAD,GRAD,Monica,Brown,,SOCW,5482,002,13,0,0,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,UGRD,UGRD,Nathan,Brown,,GEOL,3388,001,6,5,1,0,0,0,0,0,0,0,0,12
2023 - 2024,2024 Summer,UGRD,UGRD,Tara,Brown,,ECON,3310,001,1,3,1,0,1,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Tara,Brown,,ECON,5313,006,19,27,7,2,3,0,0,0,4,0,0,62
2023 - 2024,2024 Summer,GRAD,GRAD,Betty,Brown-Trask,,NURS,5660,452,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Jonathan,Broyles,,SPED,5311,001,7,2,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Michael,Buckman,,BCOM,3360,002,1,8,2,0,0,0,0,0,0,0,0,11
2023 - 2024,2024 Summer,GRAD,GRAD,Santoso,Budiman,,INSY,5399,001,0,0,0,0,0,0,20,0,0,0,0,20
2023 - 2024,2024 Summer,UGRD,UGRD,Sherry,Cabaniss,,SOCW,3315,001,19,2,0,0,2,0,0,1,0,0,0,24
2023 - 2024,2024 Summer,UGRD,UGRD,Leslie,Cantu,,SOCW,3306,004,26,7,0,0,0,0,0,0,1,0,0,34
2023 - 2024,2024 Summer,UGRD,UGRD,Leslie,Cantu,,SUT,3321,001,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Leslie,Cantu,,SOCW,5362,002,29,0,1,0,0,0,0,0,0,0,0,30
2023 - 2024,2024 Summer,UGRD,UGRD,Kimberly,Caraway,,POLS,2311,001,13,3,0,0,1,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,UGRD,UGRD,Kimberly,Caraway,,POLS,2312,001,22,10,1,0,0,0,0,0,1,0,0,34
2023 - 2024,2024 Summer,GRAD,GRAD,Shannon,Carey,,NURS,5120,436,0,0,0,0,0,0,10,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Erin,Carlson,,KINE,3352,001,20,5,4,0,0,0,0,0,0,0,0,29
2023 - 2024,2024 Summer,UGRD,UGRD,Kevin,Carr,,BCOM,3360,001,7,12,3,1,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,UGRD,UGRD,Kevin,Carr,,BCOM,3360,003,3,20,10,1,1,0,0,0,1,0,0,36
2023 - 2024,2024 Summer,UGRD,UGRD,Larry,Carter,,POLS,2311,002,22,2,0,0,3,0,0,0,0,0,0,27
2023 - 2024,2024 Summer,UGRD,UGRD,Larry,Carter,,POLS,2312,001,45,3,1,1,1,0,0,1,0,0,0,52
2023 - 2024,2024 Summer,GRAD,GRAD,Essence,Carter-Griffin,,NURS,5355,404,3,2,0,0,0,1,0,0,0,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Timothy,Carvalho,,ART,3354,001,8,4,2,0,2,0,0,1,1,0,0,18
2023 - 2024,2024 Summer,GRAD,GRAD,Deanna,Cason,,NURS,5337,460,6,0,0,0,0,1,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Heather,Charles,,BIOL,2458,001,81,42,7,5,3,0,0,0,1,0,0,139
2023 - 2024,2024 Summer,UGRD,UGRD,Heather,Charles,,BIOL,2458,500,13,22,23,8,3,0,0,4,3,0,0,76
2023 - 2024,2024 Summer,UGRD,UGRD,Heather,Charles,,BIOL,3310,001,9,4,0,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,UGRD,UGRD,Shreshtha,Chaturvedi,,MATH,1301,002,2,6,2,2,1,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,GRAD,GRAD,Jennifer,Chavez,,NURS,5463,400,2,30,4,0,0,0,0,0,0,0,0,36
2023 - 2024,2024 Summer,GRAD,GRAD,Jennifer,Chavez,,NURSC,5463,400,0,8,0,0,0,0,0,0,1,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Ukesh,Chawal,,IE,5333,001,7,3,0,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Benito,Chen Charpentier,,MATH,2326,001,5,2,3,0,0,0,0,0,2,0,0,12
2023 - 2024,2024 Summer,UGRD,UGRD,Yi-Ju,Chien,,FINA,3315,002,3,11,2,1,0,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,GRAD,GRAD,Dennis,Chiessa,,ARCH,5311,102,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Dennis,Chiessa,,ARCH,5395,102,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Jazmin,Chinea,,SPAN,3309,001,12,0,0,0,3,0,0,0,0,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Varghese Anto,Chirayath,,PHYS,1443,001,14,17,5,3,2,1,0,0,0,0,0,42
2023 - 2024,2024 Summer,UGRD,UGRD,Hyeok,Choi,,CE,3131,001,6,4,0,1,0,0,0,0,0,0,0,11
2023 - 2024,2024 Summer,UGRD,UGRD,Hyeok,Choi,,CE,3334,101,5,1,2,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Lawrence,Chonko,,EMBA,5105,001,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Glady,Chow,,ART,4395,001,11,0,0,0,0,0,0,0,0,0,0,11
2023 - 2024,2024 Summer,UGRD,UGRD,Glady,Chow,,ART,4695,001,5,1,0,0,0,1,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Rechelle,Christie,,ENGL,1302,700,18,16,10,0,1,0,0,4,5,1,0,55
2023 - 2024,2024 Summer,UGRD,UGRD,Bernd,Chudoba,,MAE,4151,001,1,14,16,3,4,0,0,0,0,0,0,38
2023 - 2024,2024 Summer,UGRD,UGRD,Bernd,Chudoba,,MAE,4350,001,0,0,4,5,1,0,0,3,0,0,0,13
2023 - 2024,2024 Summer,GRAD,GRAD,Daisha,Cipher,,NURS,5388,400,8,4,1,0,3,1,0,0,0,0,0,17
2023 - 2024,2024 Summer,GRAD,GRAD,Daisha,Cipher,,NURS,5388,401,14,11,2,0,0,0,0,0,3,0,0,30
2023 - 2024,2024 Summer,GRAD,GRAD,Crystal,Cisneros,,NURS,5120,410,0,0,0,0,0,0,7,0,1,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Crystal,Cisneros,,NURS,5120,439,0,0,0,0,0,0,9,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Andrew,Clark,,COMM,3310,001,22,17,5,1,1,0,0,1,0,0,0,47
2023 - 2024,2024 Summer,UGRD,UGRD,Mark,Clark,,MANA,1301,001,11,17,4,1,0,0,0,0,1,0,0,34
