Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2020 - 2021,2021 Spring,GRAD,GRAD,Amanda,Olsen,,EDUC,5397,001,7,3,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Amber,Arnold,Deborah Behan,NURS,6320,401,3,5,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Amber,Arnold,Deborah Behan,NURS,6320,404,2,3,1,0,0,0,0,0,2,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Amber,Arnold,Deborah Behan,NURS,6320,405,3,6,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Amber,Schroeder,,PSYC,5391,008,0,0,0,0,0,0,12,0,0,0,0,12
2020 - 2021,2021 Spring,GRAD,GRAD,Amber,White,,CRCJ,5327,001,10,5,1,0,0,0,0,0,1,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Ambra,Green,,SPED,5302,001,3,5,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Anderson,,EDAD,5330,005,140,6,2,0,3,0,0,0,2,0,0,153
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Anderson,,EDAD,5389,005,134,2,3,0,3,0,0,0,9,0,0,151
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Anderson,,EDAD,5399,005,97,1,1,1,0,0,0,0,0,0,0,100
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Hinz Horn,,LIST,5373,005,74,6,2,0,0,0,0,0,2,0,0,84
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Hodges,,ENGL,6389,001,7,0,0,0,0,0,0,0,1,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Lunsford,Mary Davis,NURS,5120,408,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Lunsford,Mary Davis,NURS,5120,449,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Amy,Winslow,"Courtney Werner, Sara Moore",NURS,5130,418,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Anamarina,Jarecke,"Angela Miller, Sara Moore",NURS,5130,450,0,0,0,0,0,0,6,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Andrew,Clark,,COMM,5306,001,11,2,0,0,2,0,0,0,0,0,0,15
2020 - 2021,2021 Spring,GRAD,GRAD,Angela,Liegey-Dougall,,PSYC,5309,001,5,0,2,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Angela,Miller,"Courtney Werner, Sara Moore",NURSG,5130,417,0,0,0,0,0,0,7,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Angelisse,Martinez,Patti Parker,NURS,5462,400,1,7,5,0,0,0,0,0,2,0,0,15
2020 - 2021,2021 Spring,GRAD,GRAD,Angelisse,Martinez,Patti Parker,NURS,5462,401,0,10,0,0,0,0,0,0,1,0,0,11
2020 - 2021,2021 Spring,GRAD,GRAD,Animesh,Chakravarthy,,AE,5362,001,5,2,8,0,0,0,0,0,2,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Animesh,Chakravarthy,,AE,5362,002,2,1,4,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Ankita,Damani,,FINA,5311,001,11,12,7,1,1,0,0,0,1,0,0,33
2020 - 2021,2021 Spring,GRAD,GRAD,Ankur,Jain,,AE,5101,001,0,0,0,0,0,0,11,0,0,0,0,11
2020 - 2021,2021 Spring,GRAD,GRAD,Ankur,Jain,,ME,5101,001,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Ann,Birka,Essence Carter-Griffin,NURS,5355,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Antay,Parker,Mary Davis,NURS,5120,430,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Arash,Saleh,,CE,5303,001,11,3,2,1,0,0,0,0,0,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Arash,Saleh,,CE,5303,101,2,1,1,0,1,0,0,0,1,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Ardeshir,Anjomani,Mohammed Hafiz,PLAN,6311,001,6,3,0,0,0,0,0,0,1,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Ariadna,Reyes-Sanchez,,PLAN,5327,001,10,5,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Spring,GRAD,GRAD,Ariadna,Reyes-Sanchez,Joshua Newton,PLAN,5395,004,4,1,0,0,0,0,0,0,1,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Arpita,Bhatt,Kishan Patel,CE,5340,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Arpita,Bhatt,Kishan Patel,CM,5340,001,28,0,0,0,0,0,0,0,0,0,0,28
2020 - 2021,2021 Spring,GRAD,GRAD,Arpita,Bhatt,Opeyemi Adelegan,CE,5382,001,12,2,0,0,0,0,0,0,0,0,0,14
2020 - 2021,2021 Spring,GRAD,GRAD,Arpita,Bhatt,Opeyemi Adelegan,CM,5382,001,17,2,0,0,0,1,0,0,0,0,0,20
2020 - 2021,2021 Spring,GRAD,GRAD,Arthur,Gonzalez,Poorvi Pandey,HCAD,5301,050,2,7,1,0,0,0,0,0,1,0,0,11
2020 - 2021,2021 Spring,GRAD,GRAD,Ashlee,Loewen,Julie Brinzo,NURS,5337,481,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Bryce,Phyllis Wood,NURS,5338,458,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Harris,Phyllis Wood,NURS,5338,490,8,1,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Moore,"Buffy Powell, Essence Carter-Griffin",NURS,5355,412,9,1,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Moore,"Buffy Powell, Essence Carter-Griffin",NURSC,5355,400,5,5,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Moore,Mary Davis,NURS,5120,409,0,0,0,0,1,0,9,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Moore,Mary Davis,NURS,5120,451,0,0,0,0,1,0,9,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Walters,Mary Davis,NURS,5120,423,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Ashley,Walters,Mary Davis,NURS,5120,431,0,0,0,0,1,0,8,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Atefe,Makhmalbaf,Mina Zamanian,CE,5343,001,14,0,1,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Spring,GRAD,GRAD,Atefe,Makhmalbaf,Mina Zamanian,CM,5343,001,4,2,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Audrey,Collins,Phyllis Wood,NURS,5338,457,8,0,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Austin,Allen,Laura Mutomb,ARCH,5364,001,12,0,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2021 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,,CSE,5330,201,0,0,0,0,0,1,37,0,0,0,0,38
2020 - 2021,2021 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,Mit Patel,CSE,6324,001,33,3,0,0,0,0,0,0,1,0,0,37
2020 - 2021,2021 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,Mit Patel,CSE,6324,201,26,12,0,0,0,0,0,0,0,0,0,38
2020 - 2021,2021 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,Rodrigo Augusto Silva Dos Santos,CSE,5325,002,30,14,0,0,0,0,0,0,0,0,0,44
2020 - 2021,2021 Spring,GRAD,GRAD,Bahra,Khalili Najafabadi,Rodrigo Augusto Silva Dos Santos,CSE,5325,201,4,13,0,0,0,1,0,0,0,0,0,18
2020 - 2021,2021 Spring,GRAD,GRAD,Bahram,Abediniangerabi,,CE,5327,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Bahram,Abediniangerabi,,CE,5377,001,8,0,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Bahram,Abediniangerabi,,CM,5377,001,17,0,0,0,0,0,0,0,0,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Bang,Dang,Reza Farajifard,ARCH,5671,001,2,2,1,0,0,0,0,0,1,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Baohong,Yuan,Yang Liu,BE,5344,014,12,1,0,0,0,0,0,0,0,0,0,13
2020 - 2021,2021 Spring,GRAD,GRAD,Barbara,Taylor,Phyllis Wood,NURS,5660,456,0,0,0,0,0,0,7,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Barbara,Tobolowsky,,EDAD,6318,001,6,2,1,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Barton,Weiss,,ART,5385,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Baxter,Mullins,Sean Menezes,ME,5303,001,22,4,0,0,0,0,0,0,0,0,0,26
2020 - 2021,2021 Spring,GRAD,GRAD,Belinda,Rudinger,,SPED,5307,001,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Benito,Chen Charpentier,,MATH,5365,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Benjamin,Jones,,PHYS,5391,002,5,0,2,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Bethane,Hall,,ACCT,5314,001,7,1,3,2,0,0,0,0,4,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Bethane,Hall,,ACCT,5340,001,6,10,3,1,0,0,0,0,5,0,0,25
2020 - 2021,2021 Spring,GRAD,GRAD,Bethany,McClean,Ashlee Loewen,NURS,5337,471,8,1,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Bethany,McClean,Lynda Jarrell,NURS,5333,401,2,59,35,2,0,0,0,0,2,0,0,100
2020 - 2021,2021 Spring,GRAD,GRAD,Bethany,McClean,Lynda Jarrell,NURS,5333,402,5,48,21,1,0,0,0,0,4,0,0,79
2020 - 2021,2021 Spring,GRAD,GRAD,Bethany,McClean,Lynda Jarrell,NURSG,5333,401,0,10,3,0,0,0,0,0,0,0,0,13
2020 - 2021,2021 Spring,GRAD,GRAD,Betty,Brown-Trask,Phyllis Wood,NURS,5660,452,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Betty,George,,SCED,5351,005,18,2,2,0,1,0,0,0,0,0,0,23
2020 - 2021,2021 Spring,GRAD,GRAD,Betty,George,,SCED,5352,005,51,3,2,1,0,0,0,0,0,0,0,57
2020 - 2021,2021 Spring,GRAD,GRAD,Beverly,Black,,SOCW,5366,001,3,5,2,0,3,0,0,0,0,0,0,13
2020 - 2021,2021 Spring,GRAD,GRAD,Beverly,Black,,SOCW,6396,001,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Bijan,Youssefzadeh,,ARCH,5672,001,1,8,4,1,0,0,0,0,2,0,0,16
2020 - 2021,2021 Spring,GRAD,GRAD,Bill,Carroll,,CSE,5357,001,6,1,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Billy,Moore,,HCAD,5315,050,8,1,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Bin,Srinidhi,Tsung Hsuan Yang,ACCT,5307,001,11,31,6,0,0,0,0,0,2,0,0,50
2020 - 2021,2021 Spring,GRAD,GRAD,Bin,Srinidhi,Tsung Hsuan Yang,ACCT,5307,002,9,33,6,0,0,0,0,0,1,0,0,49
2020 - 2021,2021 Spring,GRAD,GRAD,Blessing,Chimenga,Julie Brinzo,NURS,5337,451,7,1,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Bo,Wang,Sean Menezes,AE,5310,001,4,1,0,0,0,0,0,0,1,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Bob,Weems,Borzou Alipourfard,CSE,5311,001,15,12,1,0,1,0,0,0,0,0,0,29
2020 - 2021,2021 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5357,030,16,0,0,0,1,0,0,0,0,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5357,033,16,2,0,0,1,0,0,0,2,0,0,21
2020 - 2021,2021 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5369,002,2,7,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Bonita,Dockery,,SOCW,5369,003,11,6,0,1,0,0,0,0,0,0,0,18
2020 - 2021,2021 Spring,GRAD,GRAD,Bradley,Bell,Cheryl Donaldson,ARCH,5326,001,45,6,1,0,0,0,0,0,0,0,0,52
2020 - 2021,2021 Spring,GRAD,GRAD,Bradly,Masters,,OPMA,5361,001,22,1,0,0,0,0,0,0,0,0,0,23
2020 - 2021,2021 Spring,GRAD,GRAD,Bradly,Masters,,OPMA,5361,020,17,0,0,0,0,0,0,0,0,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Brandi,Pitcox,"Angela Miller, Sara Moore",NURS,5130,449,0,0,0,0,0,0,7,0,0,0,0,7
2020 - 2021,2021 Spring,GRAD,GRAD,Brandi,Pitcox,Robin Schier,NURSC,5374,400,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Brandon,Respress,,NURS,5212,002,4,25,1,0,0,0,0,0,1,0,0,31
2020 - 2021,2021 Spring,GRAD,GRAD,Brandon,Respress,,NURS,5322,001,5,13,2,0,0,0,0,0,4,0,0,24
2020 - 2021,2021 Spring,GRAD,GRAD,Brandon,Respress,,NURS,5322,002,1,15,1,0,0,0,0,0,1,0,0,18
2020 - 2021,2021 Spring,GRAD,GRAD,Brandon,Respress,,NURS,5325,001,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Brent,Sasley,,POLS,5197,001,0,0,0,0,1,0,5,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Brent,Sasley,,POLS,5332,001,5,6,0,0,0,0,0,0,1,0,0,12
2020 - 2021,2021 Spring,GRAD,GRAD,Brian,Dalio,,CSE,5317,001,2,3,3,1,4,0,0,0,0,0,0,13
2020 - 2021,2021 Spring,GRAD,GRAD,Brian,Dalio,,CSE,5321,001,10,0,2,0,0,0,0,0,1,0,0,13
2020 - 2021,2021 Spring,GRAD,GRAD,Brian,Huff,Hafsa Mohsin,IE,5322,001,4,10,0,0,0,0,0,0,0,0,0,14
2020 - 2021,2021 Spring,GRAD,GRAD,Brian,Huff,Hafsa Mohsin,IE,5322,002,2,4,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Brian,Mulholland,,MUSI,5308,001,8,0,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Brian,Van Lear,Ryan Holden,AE,5347,001,13,2,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Spring,GRAD,GRAD,Brittanie,Atteberry Ash,,SOCW,5303,015,22,2,0,0,1,0,0,0,4,0,0,29
2020 - 2021,2021 Spring,GRAD,GRAD,Brittany,Baker,,SOCW,5315,017,27,0,0,0,1,0,0,0,0,0,0,28
2020 - 2021,2021 Spring,GRAD,GRAD,Brittany,Baker,,SOCW,5343,001,20,0,0,0,0,0,0,0,0,0,0,20
2020 - 2021,2021 Spring,GRAD,GRAD,Buffy,Powell,Essence Carter-Griffin,NURS,6323,401,9,1,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Buffy,Powell,Essence Carter-Griffin,NURS,6326,403,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Byung Ran,So,,CHEM,5381,001,8,0,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Candace,Lafferty,,EDUC,5305,005,36,1,0,0,2,0,0,0,0,0,0,39
2020 - 2021,2021 Spring,GRAD,GRAD,Candace,Lafferty,,MAED,5351,005,49,5,1,1,0,0,0,0,1,0,0,57
2020 - 2021,2021 Spring,GRAD,GRAD,Candace,Lafferty,,MAED,5353,005,65,8,1,0,0,0,0,0,2,0,0,76
2020 - 2021,2021 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5342,400,41,2,0,0,0,0,0,0,0,0,0,43
2020 - 2021,2021 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5342,401,67,3,0,0,0,0,0,0,1,0,0,71
2020 - 2021,2021 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5343,400,75,3,1,0,0,0,0,0,4,0,0,83
2020 - 2021,2021 Spring,GRAD,GRAD,Candida,Constantine,,NURS,5343,401,57,1,5,0,1,0,0,0,2,0,0,66
2020 - 2021,2021 Spring,GRAD,GRAD,Candida,Constantine,,NURSG,5342,401,11,0,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Spring,GRAD,GRAD,Candida,Constantine,,NURSG,5343,400,9,0,0,0,0,0,0,0,1,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Candida,Constantine,,NURSG,5343,401,8,0,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Carl,Lovely,,CHEM,6011,001,0,0,0,0,0,0,11,0,0,0,0,11
2020 - 2021,2021 Spring,GRAD,GRAD,Carol,Waters,,SCED,5354,105,53,4,0,0,0,0,0,0,0,0,0,57
2020 - 2021,2021 Spring,GRAD,GRAD,Caroline,Krejci,Nilufer Oran Gibson,IE,5329,001,5,4,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Carrie,Ausbrooks,,EDAD,5305,011,325,6,1,0,3,0,0,0,7,0,0,342
2020 - 2021,2021 Spring,GRAD,GRAD,Carrie,Ausbrooks,,EDAD,5381,011,435,40,5,0,5,1,0,0,3,0,0,489
2020 - 2021,2021 Spring,GRAD,GRAD,Catheleen,Jordan,,SOCW,5369,020,4,25,0,0,0,0,0,0,0,0,0,29
2020 - 2021,2021 Spring,GRAD,GRAD,Catheleen,Jordan,,SOCW,5369,021,3,18,0,0,0,0,0,0,0,0,0,21
2020 - 2021,2021 Spring,GRAD,GRAD,Catherine,Lux,Rebecca Garner,NURS,6307,001,8,1,0,0,0,0,0,0,1,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Catherine,Robert,,EDAD,6330,001,11,3,0,0,0,0,0,0,0,0,0,14
2020 - 2021,2021 Spring,GRAD,GRAD,Cedrick,May,,ENGL,6339,001,5,0,1,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Spring,GRAD,GRAD,Chaitanya,Sambhara,"Jiang Hu, Roopa Ramesh Desai",INSY,5346,001,4,11,2,0,0,0,0,0,0,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Chaitanya,Sambhara,"Jiang Hu, Roopa Ramesh Desai",INSY,5375,001,18,15,3,0,0,0,0,0,2,0,0,38
2020 - 2021,2021 Spring,GRAD,GRAD,Chance,Eary,Aref Shiran,CSE,5344,002,41,3,0,0,0,0,0,0,0,0,0,44
2020 - 2021,2021 Spring,GRAD,GRAD,Chance,Eary,Md Ahmed Al Muzaddid,CSE,5306,004,15,8,1,1,3,0,0,0,1,0,0,29
2020 - 2021,2021 Spring,GRAD,GRAD,Chance,Eary,Md Ahmed Al Muzaddid,CSE,5306,900,6,0,0,0,2,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Chance,Eary,Mohammad Samiul Arshad,CSE,5306,001,33,7,0,0,2,0,0,0,1,0,0,43
2020 - 2021,2021 Spring,GRAD,GRAD,Chane,Rascoe,,EDAD,6373,105,13,2,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Spring,GRAD,GRAD,Chang,Seo,,SOCW,5303,014,27,2,0,0,0,0,0,0,0,0,0,29
2020 - 2021,2021 Spring,GRAD,GRAD,Chang,Seo,,SOCW,5303,019,15,0,1,0,1,0,0,0,3,0,0,20
2020 - 2021,2021 Spring,GRAD,GRAD,Chaoqun,Liu,,MATH,5339,001,4,4,1,0,0,1,0,0,1,0,0,11
2020 - 2021,2021 Spring,GRAD,GRAD,Charles,MacBride,,ARCH,5670,003,11,1,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2021 Spring,GRAD,GRAD,Charles,Miller,Harish Munipalle,BLAW,5332,001,6,7,3,0,0,0,0,0,1,0,0,17
2020 - 2021,2021 Spring,GRAD,GRAD,Charles,Newson,Sagar Surendran,MANA,5334,001,32,1,0,0,0,0,0,0,0,0,0,33
2020 - 2021,2021 Spring,GRAD,GRAD,Chen,Kan,Yujing Yang,IE,5318,001,6,5,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Spring,GRAD,GRAD,Chen,Kan,Yujing Yang,IE,5318,002,4,3,0,0,0,0,0,0,1,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Cheryl,Gordon,Mary Davis,NURS,5120,414,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Spring,GRAD,GRAD,Cheryl,Gordon,Mary Davis,NURS,5120,494,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Cheryl,Mitchell,Mary Davis,NURS,5120,432,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Cheryl,Mitchell,Mary Davis,NURS,5120,450,0,0,0,0,0,0,8,0,1,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Cheryl,Prachyl,,ACCT,5321,001,9,7,0,0,0,2,0,0,2,0,0,20
2020 - 2021,2021 Spring,GRAD,GRAD,Chi-Young,Choi,,ECON,5327,001,6,13,2,0,0,0,0,0,2,0,0,23
2020 - 2021,2021 Spring,GRAD,GRAD,Chinyere,Emeh,Mary Davis,NURS,5120,410,0,0,0,0,0,0,8,0,1,0,0,9
2020 - 2021,2021 Spring,GRAD,GRAD,Chinyere,Emeh,Mary Davis,NURS,5120,426,0,0,0,0,1,0,7,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Choong-Un,Kim,Yi Ram Kim,MSE,5339,001,9,6,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Spring,GRAD,GRAD,Chris,Deeter,,MAED,5354,105,88,7,2,0,0,0,0,0,0,0,0,97
2020 - 2021,2021 Spring,GRAD,GRAD,Chris,Deeter,,SCED,5354,005,7,1,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Spring,GRAD,GRAD,Christie,Eckler,,SOCW,5312,001,9,0,0,0,0,0,0,0,0,0,0,9
