Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2022 - 2023,2022 Fall,GRAD,GRAD,Mary,Highfill,,SOCW,5306,024,7,2,0,0,1,0,0,0,0,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Mary,Highfill,,SOCW,5327,002,17,0,0,0,1,0,0,0,2,0,0,20
2022 - 2023,2022 Fall,GRAD,GRAD,Maryann,Ugoh,Heather Skrivanek,NURS,5140,002,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Maryann,Ugoh,Phyllis Wood,NURS,5338,474,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Maura,Bernasconi,Margarita Trevino,NURS,5329,400,22,1,0,0,0,0,0,0,0,0,0,23
2022 - 2023,2022 Fall,GRAD,GRAD,Maura,Bernasconi,Margarita Trevino,NURS,5329,401,15,0,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2022 Fall,GRAD,GRAD,Maura,Bernasconi,Margarita Trevino,NURS,5329,402,15,0,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2022 Fall,GRAD,GRAD,Maureen,Courtney,,NURS,6322,400,7,5,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2022 Fall,GRAD,GRAD,Maureen,Courtney,Gigi Thomas,NURS,5350,010,5,3,1,0,0,0,0,0,2,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Maxine,Adegbola,Leigh Griffis,NURS,5327,401,108,15,7,1,1,0,0,0,13,0,0,145
2022 - 2023,2022 Fall,GRAD,GRAD,Maysaa,Hamdan,"Atefeh Shoomal, Md Abdullah",IE,6302,001,3,4,2,0,0,0,0,0,1,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Maysaa,Hamdan,Ronak Rajesh Chheda,IE,5304,005,8,12,7,5,1,0,0,0,1,0,0,34
2022 - 2023,2022 Fall,GRAD,GRAD,Md,Hossain,Sehneela Sara Aurpa,CE,5365,001,6,3,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Md Azijul,Islam,Alinda Gupta,CE,5364,001,15,0,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2022 Fall,GRAD,GRAD,Md Azijul,Islam,Sehneela Sara Aurpa,CE,5375,001,11,0,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Md Hasanuzzaman,Noor,Jacob Devasier,CSE,5311,009,42,13,7,6,0,0,0,0,0,0,0,68
2022 - 2023,2022 Fall,GRAD,GRAD,Md Hasanuzzaman,Noor,Mohammad Samiul Arshad,CSE,5306,001,52,5,1,0,2,0,0,0,0,0,0,60
2022 - 2023,2022 Fall,GRAD,GRAD,Md Hasanuzzaman,Noor,Rutuja Ghadage,CSE,5311,010,60,2,0,0,2,0,0,0,0,0,0,64
2022 - 2023,2022 Fall,GRAD,GRAD,Md Hasanuzzaman,Noor,Sai Sashank Audipudi,CSE,5311,011,59,5,0,0,0,0,0,0,0,0,0,64
2022 - 2023,2022 Fall,GRAD,GRAD,Md Hasanuzzaman,Noor,Siddhesh Jadhav,CSE,5306,003,40,15,4,1,0,0,0,0,0,0,0,60
2022 - 2023,2022 Fall,GRAD,GRAD,Md Salik,Parwez,Ahnaf Akif Hossain Bhuiyan,CSE,5315,002,41,15,3,0,0,0,0,0,0,0,0,59
2022 - 2023,2022 Fall,GRAD,GRAD,Md Salik,Parwez,Foram Pankajbhai Patel,CSE,5315,001,23,3,0,0,1,0,0,0,0,0,0,27
2022 - 2023,2022 Fall,GRAD,GRAD,Md Salik,Parwez,Saba Ruhee Jagirdar,CSE,5344,002,34,21,5,0,0,0,0,0,0,0,0,60
2022 - 2023,2022 Fall,GRAD,GRAD,Melanie,Schneidmiller,Phyllis Wood,NURS,5660,465,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Melinda,Barlow,,PAPP,5325,001,5,2,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Flores,,SOCW,5301,013,16,2,0,0,0,0,0,0,0,0,0,18
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Flores,,SOCW,5352,004,19,2,1,0,2,0,0,0,0,0,0,24
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Flores,,SOCW,5352,009,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Flores,,SOCW,5352,018,21,1,6,0,1,0,0,0,2,0,0,31
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Flores,,SOCW,5352,025,15,2,5,0,0,0,0,0,2,0,0,24
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Flores,,SOCW,5352,026,21,2,0,0,0,0,0,0,0,0,0,23
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Franklin,Courtney Werner,NURS,5130,440,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Glenn,,LIST,5317,005,91,2,0,0,0,0,0,0,1,0,0,94
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Hulings,,EDUC,5309,005,48,15,2,0,0,0,0,0,0,0,0,65
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Pollock,Zerita Hall,SOCW,5385,001,12,0,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Pollock,Zerita Hall,SOCW,5585,001,12,0,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Salmons,Jennifer May,NURS,5150,408,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Melissa,Salmons,Patricia Thomas,NURS,5362,402,0,0,0,0,0,0,8,0,1,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Mia,Kirby,,SOCW,5352,020,17,2,2,0,0,0,0,0,2,0,0,23
2022 - 2023,2022 Fall,GRAD,GRAD,Mia,Kirby,,SOCW,5352,023,5,0,0,0,1,0,0,0,1,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Averitt,,LARC,5663,001,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Bennett,,SOCW,5311,020,5,10,5,0,0,0,0,0,2,0,0,22
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Bennett,,SOCW,5311,021,6,3,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Bennett,,SOCW,5353,002,14,9,2,2,0,0,0,0,2,0,0,29
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Bennett,,SOCW,5353,003,4,4,0,0,3,0,0,0,0,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Bennett,,SOCW,5353,006,7,5,1,0,0,0,0,0,0,0,0,13
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Bennett,,SOCW,5353,007,4,1,1,0,0,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Bennett,,SOCW,5392,004,8,5,3,0,1,0,0,0,1,0,0,18
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Fairchild,"Rishil Nareshkumar Patel, Yashwanth Patel",CE,5378,001,6,2,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Fairchild,"Rishil Nareshkumar Patel, Yashwanth Patel",CM,5378,001,46,23,0,0,0,0,0,0,0,0,0,69
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Malone,,ARCH,5671,001,6,7,4,0,0,0,0,0,0,0,0,17
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Manry,Abrar Alam,EE,5350,001,16,2,0,0,0,0,0,0,0,0,0,18
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Manry,Shubham Suresh Wankhede,EE,5353,001,39,1,0,0,0,0,0,0,1,0,0,41
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,McNerney,,CE,5300,002,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Nelson,,KINE,5170,001,5,0,0,0,0,0,0,0,1,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Niestroy,Akash Virendra,EE,5327,001,30,4,1,0,0,0,0,0,0,0,0,35
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Niestroy,Akash Virendra,EE,5327,002,6,2,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Roner,,BIOL,5309,001,6,16,3,2,0,0,0,0,0,0,0,27
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Shaw,Gregory Ibanez,ARCH,5670,001,10,5,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,TenEyck,,CRCJ,5350,002,4,1,3,0,1,0,0,0,1,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,TenEyck,,CRCJ,5350,003,5,8,3,1,0,0,0,0,0,0,0,17
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Vasilyev,,EE,5380,001,19,4,0,0,0,0,0,0,1,0,0,24
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Ward,,ECON,5314,001,4,3,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Michael,Ward,,ECON,5343,001,9,7,3,0,0,0,0,0,0,0,0,19
2022 - 2023,2022 Fall,GRAD,GRAD,Michaela,Vancliff,,MATH,5333,001,1,3,2,1,4,0,0,0,2,0,0,13
2022 - 2023,2022 Fall,GRAD,GRAD,Michelle,Hampton,"Cynthia Plonien, Deborah Behan",NURS,6323,400,4,5,0,0,1,0,0,0,0,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Michelle,Hampton,Denise Cauble,NURS,5366,405,86,10,2,0,0,0,0,0,0,0,0,98
2022 - 2023,2022 Fall,GRAD,GRAD,Michelle,Leverette,,EDAD,5330,005,145,3,2,0,2,1,0,0,2,0,0,155
2022 - 2023,2022 Fall,GRAD,GRAD,Michelle,Leverette,Elsa Camargo,EDAD,5322,005,221,6,1,0,1,0,0,0,1,0,0,230
2022 - 2023,2022 Fall,GRAD,GRAD,Michelle,Washburn,,SOCW,5363,012,29,1,2,0,1,0,0,0,0,0,0,33
2022 - 2023,2022 Fall,GRAD,GRAD,Mike,Siok,Christos Sevastopoulos,CSE,5324,002,31,30,0,0,0,0,0,0,0,0,0,61
2022 - 2023,2022 Fall,GRAD,GRAD,Misty,Lawrence,"Gigi Thomas, Mary Davis",NURS,5120,402,0,0,0,0,0,0,6,0,3,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Jahanbakht,"Lei Di, Pranavkumar Raviya",IE,5304,001,15,18,7,5,1,0,0,0,0,0,0,46
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Jahanbakht,"Lei Di, Pranavkumar Raviya",IE,5304,002,1,3,4,0,0,0,0,0,2,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Jahanbakht,NO INSTRUCTOR ATTACHED TO SECTION NO INSTRUCTOR ATTACHED TO SECTION,DASC,5303,001,22,22,9,5,1,0,0,0,0,0,0,59
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Murad,,INSY,5336,002,42,13,2,1,0,0,0,0,2,0,0,60
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Murad,,INSY,5336,003,61,5,0,0,0,0,0,0,0,0,0,66
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Najafi,"Diego Calderon, Niraj Keshav Bhoir, Zahra Borhani",CE,5344,001,10,14,1,0,0,0,0,0,0,0,0,25
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Najafi,"Diego Calderon, Niraj Keshav Bhoir, Zahra Borhani",CM,5344,001,39,30,14,1,0,0,0,0,1,0,0,85
2022 - 2023,2022 Fall,GRAD,GRAD,Mohammad,Najafi,Zahra Borhani,CE,5191,005,0,0,0,0,0,0,41,0,0,0,0,41
2022 - 2023,2022 Fall,GRAD,GRAD,Monica,Brown,"Christie Eckler, Kendra Tevis, Michelle Young, Patrice Green, Zerita Hall",SOCW,5483,001,138,5,0,0,0,0,0,0,3,0,0,146
2022 - 2023,2022 Fall,GRAD,GRAD,Monica,de la Fuente Iglesias,,SPAN,5330,001,5,3,0,0,0,1,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Monique,Huntley,Phyllis Wood,NURS,5338,466,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Muhammad,Huda,,PHYS,5306,001,5,4,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Myrtle,Bell,,MANA,5332,002,19,7,6,2,2,0,0,0,0,0,0,36
2022 - 2023,2022 Fall,GRAD,GRAD,Nabil,Raad,,BSTAT,5325,002,30,33,1,0,1,0,0,0,0,0,0,65
2022 - 2023,2022 Fall,GRAD,GRAD,Nadra,Guizani,Shreyalaxmi Talukdar,CSE,5324,001,52,7,0,0,0,0,0,0,0,0,0,59
2022 - 2023,2022 Fall,GRAD,GRAD,Nadra,Guizani,Xiaolei Ren,CSE,5324,970,19,13,4,0,0,0,0,0,0,0,0,36
2022 - 2023,2022 Fall,GRAD,GRAD,Nancy,Nagel,John Gonzalez,NURS,5463,401,0,17,14,1,0,0,0,0,6,0,0,38
2022 - 2023,2022 Fall,GRAD,GRAD,Nancy,Nagel,John Gonzalez,NURSC,5463,401,0,5,2,0,0,0,0,0,1,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Nancy,Nagel,Sayda Major,NURS,5640,459,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Nandu,Nagarajan,,ACCT,5317,002,6,3,1,0,0,0,0,0,0,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Naoko,Witzel,,LING,5326,001,6,0,0,0,1,0,0,0,1,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Narayanan,Janakiraman,,MARK,5331,070,21,8,7,0,0,0,0,0,0,0,0,36
2022 - 2023,2022 Fall,GRAD,GRAD,Narges,Shayesteh Moghaddam,,ME,5328,001,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Natalia Eunice,Trigo Acuna,,SPAN,5318,001,6,2,1,0,0,0,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Natalie,Mangham,"Aundraea Brown, Joyce White, Latoya Hogg",SOCW,5581,001,33,1,0,0,0,0,0,0,0,0,0,34
2022 - 2023,2022 Fall,GRAD,GRAD,Natalie,Mangham,"Kenshara Cravens, Shauntel Adams, Taren Allen",SOCW,5281,001,63,1,0,0,0,2,0,0,0,0,0,66
2022 - 2023,2022 Fall,GRAD,GRAD,Nazanin,Ghaffari,,PLAN,5333,001,9,3,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2022 Fall,GRAD,GRAD,Negin,Fraidouni,Aref Shiran,CSE,5311,006,43,21,2,0,0,0,0,0,0,0,0,66
2022 - 2023,2022 Fall,GRAD,GRAD,Negin,Fraidouni,Deepak Prakash Lokande,CSE,5301,007,37,17,5,0,1,0,0,0,0,0,0,60
2022 - 2023,2022 Fall,GRAD,GRAD,Negin,Fraidouni,Lin Sun,CSE,5301,001,28,20,16,1,0,0,0,0,0,0,0,65
2022 - 2023,2022 Fall,GRAD,GRAD,Negin,Fraidouni,Quan Nguyen,CSE,5301,003,36,17,10,1,0,0,0,0,0,0,0,64
2022 - 2023,2022 Fall,GRAD,GRAD,Negin,Fraidouni,Xiao Shi,CSE,5301,006,51,10,2,0,0,0,0,0,1,0,0,64
2022 - 2023,2022 Fall,GRAD,GRAD,Neill,Matheson,,ENGL,6370,001,9,2,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Neshat,Beheshti,,INSY,5336,001,25,18,9,1,2,0,0,0,0,0,0,55
2022 - 2023,2022 Fall,GRAD,GRAD,Nilo,Tsung,Anas Hammouri,CE,5343,001,8,1,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Nilo,Tsung,Anas Hammouri,CM,5343,001,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Nilo,Tsung,"FNU Mohammed Abrar Ahmed, Pratik Raghu Poojari, Shayan Sharifzad",CE,5342,001,7,6,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2022 Fall,GRAD,GRAD,Nilo,Tsung,"FNU Mohammed Abrar Ahmed, Pratik Raghu Poojari, Shayan Sharifzad",CM,5342,001,36,20,2,0,1,0,0,0,0,0,0,59
2022 - 2023,2022 Fall,GRAD,GRAD,Nilo,Tsung,"FNU Mohammed Abrar Ahmed, Pratik Raghu Poojari, Shayan Sharifzad",CM,5342,101,13,2,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2022 Fall,GRAD,GRAD,Nilo,Tsung,Mansi Dipaklal Patel,CM,5387,001,64,8,0,0,0,0,0,0,0,0,0,72
2022 - 2023,2022 Fall,GRAD,GRAD,Nilo,Tsung,"Sourabh Patil, Vikalpa Pandere",CM,5386,001,15,30,0,0,0,0,0,0,0,0,0,45
2022 - 2023,2022 Fall,GRAD,GRAD,Niloofar,Parsaeifard,"Rajvardhan Dhananjay Desai, Rawad Saab",CE,5377,001,13,12,6,0,0,0,0,0,0,0,0,31
2022 - 2023,2022 Fall,GRAD,GRAD,Niloofar,Parsaeifard,"Rajvardhan Dhananjay Desai, Rawad Saab",CE,5377,101,3,0,2,0,0,0,0,0,1,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Niloofar,Parsaeifard,"Rajvardhan Dhananjay Desai, Rawad Saab",CM,5377,001,29,16,8,0,0,0,0,0,0,0,0,53
2022 - 2023,2022 Fall,GRAD,GRAD,Niloofar,Parsaeifard,"Rajvardhan Dhananjay Desai, Rawad Saab",CM,5377,101,7,2,3,0,0,0,0,0,0,0,0,12
2022 - 2023,2022 Fall,GRAD,GRAD,Niloofar,Parsaeifard,"Talayeh Bahrkazemi, Tara Karbassi",CE,5355,001,15,3,2,0,0,0,0,0,0,0,0,20
2022 - 2023,2022 Fall,GRAD,GRAD,Niloofar,Parsaeifard,"Talayeh Bahrkazemi, Tara Karbassi",CM,5355,001,34,9,9,0,0,0,0,0,0,0,0,52
2022 - 2023,2022 Fall,GRAD,GRAD,Niloofar,Parsaeifard,"Talayeh Bahrkazemi, Tara Karbassi",CM,5355,101,2,2,1,0,1,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Noelle,Fields,,SOCW,5332,001,7,1,1,0,0,0,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Noelle,Fields,,SOCW,5332,002,10,0,0,0,1,0,0,0,0,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Nomaan,Mufti,Mehul Ganjude,CSE,5311,007,55,6,2,0,1,0,0,0,0,0,0,64
2022 - 2023,2022 Fall,GRAD,GRAD,Nur,Yazdani,Cedric Ling,CE,5384,001,7,6,1,0,0,0,0,0,0,0,0,14
2022 - 2023,2022 Fall,GRAD,GRAD,Nur,Yazdani,Cedric Ling,CE,5384,101,1,6,2,0,0,0,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Owen,Parker,,MANA,5336,001,34,2,0,0,0,0,0,0,0,0,0,36
2022 - 2023,2022 Fall,GRAD,GRAD,Owen,Parker,,MANA,6328,001,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Duffey,,NURS,5340,400,0,0,0,0,0,0,71,0,0,0,0,71
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Duffey,,NURSG,5340,400,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Duffey,Debra Phillips,NURS,5339,402,22,1,1,0,0,0,0,0,0,0,0,24
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Fox,,SOCW,5306,004,12,4,0,0,1,0,0,0,3,0,0,20
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Fox,,SOCW,5316,014,13,5,0,0,0,0,0,0,2,0,0,20
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Fox,,SOCW,5352,005,18,3,1,0,0,0,0,0,5,0,0,27
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Hill,,SOCW,5301,014,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Hill,,SOCW,5301,015,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Johnson,,SOCW,5304,008,13,0,0,0,1,0,0,0,0,0,0,14
2022 - 2023,2022 Fall,GRAD,GRAD,Pamela,Randolph,,SOCW,5316,001,9,0,0,0,0,0,0,0,1,0,0,10
2022 - 2023,2022 Fall,GRAD,GRAD,Patricia,Eddings,,CRCJ,5393,002,10,5,1,0,0,0,0,0,0,0,0,16
2022 - 2023,2022 Fall,GRAD,GRAD,Patryk,Babiracki,,HIST,5339,001,7,7,1,0,0,1,0,0,1,0,0,17
2022 - 2023,2022 Fall,GRAD,GRAD,Patti,Parker,,NURS,5334,002,2,8,2,0,1,0,0,0,0,0,0,13
2022 - 2023,2022 Fall,GRAD,GRAD,Patti,Parker,,NURS,5334,010,1,4,1,0,0,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Patti,Parker,,NURS,5461,400,0,24,21,1,0,0,0,0,4,0,0,50
2022 - 2023,2022 Fall,GRAD,GRAD,Patti,Parker,,NURS,5461,401,0,13,6,0,0,0,0,0,2,0,0,21
2022 - 2023,2022 Fall,GRAD,GRAD,Patti,Parker,,NURSC,5461,400,1,9,1,0,0,0,0,0,0,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Patti,Parker,,NURSC,5461,401,1,3,4,0,0,0,0,0,1,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Paul,Davidson,,AE,5315,001,4,0,2,2,3,0,0,0,0,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Paul,Davidson,,AE,5315,002,2,5,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Paul,Davidson,,ME,5315,002,4,1,0,1,0,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Paul,Fadel,,KINE,6100,001,0,0,0,0,0,0,7,0,1,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Peggy,Semingson,,LING,5304,001,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Peggy,Semingson,,MANA,6182,001,14,0,0,0,0,0,0,0,0,0,0,14
2022 - 2023,2022 Fall,GRAD,GRAD,Penelope,Ingram,,ENGL,5300,001,2,3,1,0,2,0,0,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Pengfei,Li,,CE,5331,001,11,0,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Peter,Kroll,,CHEM,5381,001,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Philip,Baiden,,SOCW,6347,001,1,4,0,0,0,0,0,0,1,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Phuc VP,Nguyen,"Amirmohammad Radmehr, Tasnim Azad Abir",CSE,5349,001,15,17,4,0,1,0,0,0,0,0,0,37
2022 - 2023,2022 Fall,GRAD,GRAD,Phuc VP,Nguyen,"Amirmohammad Radmehr, Tasnim Azad Abir",CSE,6392,003,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Phyllis,Wood,,NURS,5660,469,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Pia,Sarpaneva,,ARCH,5342,001,8,1,1,0,0,0,0,0,1,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Pia,Sarpaneva,,ARCH,5591,001,8,1,1,0,0,0,0,0,1,0,0,11
2022 - 2023,2022 Fall,GRAD,GRAD,Ping,Han,,MANA,5340,070,49,19,1,0,0,3,0,0,0,0,0,72
2022 - 2023,2022 Fall,GRAD,GRAD,Purnendu,Dasgupta,,CHEM,5382,001,8,0,0,0,0,1,0,0,0,0,0,9
2022 - 2023,2022 Fall,GRAD,GRAD,Purvi,Patel,Phyllis Wood,NURS,5338,468,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2022 Fall,GRAD,GRAD,Qilian,Liang,Sushma Venugopal,EE,5368,001,25,23,0,0,0,0,0,0,0,0,0,48
2022 - 2023,2022 Fall,GRAD,GRAD,Qilian,Liang,Sushma Venugopal,EE,5368,002,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2022 Fall,GRAD,GRAD,Qiming,Zhang,,PHYS,5310,001,8,5,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2022 Fall,GRAD,GRAD,Qing,Hao,,FINA,5352,001,17,3,1,0,0,0,0,0,1,0,0,22
2022 - 2023,2022 Fall,GRAD,GRAD,Qisheng,Pan,,PLAN,5380,001,4,3,0,1,1,0,0,0,3,0,0,12
2022 - 2023,2022 Fall,GRAD,GRAD,Raad,Azzawi,,CE,5307,001,2,8,8,0,0,0,0,0,0,0,0,18
2022 - 2023,2022 Fall,GRAD,GRAD,Raad,Azzawi,,CE,5307,101,1,4,2,0,1,0,0,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Raad,Azzawi,,CE,5311,001,10,3,2,0,0,0,0,0,0,0,0,15
2022 - 2023,2022 Fall,GRAD,GRAD,Raad,Azzawi,,CE,5312,001,4,9,5,0,0,0,0,0,0,0,0,18
2022 - 2023,2022 Fall,GRAD,GRAD,Rachel,Baldridge,,PSYC,5227,001,14,0,0,0,0,0,0,0,1,0,0,15
2022 - 2023,2022 Fall,GRAD,GRAD,Rachel,Franz,,SOCW,5316,006,18,1,0,0,0,0,0,0,1,0,0,20
2022 - 2023,2022 Fall,GRAD,GRAD,Rachel,Mark,Katherine Sandlin,NURS,5685,451,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2022 Fall,GRAD,GRAD,Rachel,Voth Schrag,,SOCW,5314,005,19,4,0,0,0,0,0,0,1,0,0,24
2022 - 2023,2022 Fall,GRAD,GRAD,Rachel,Voth Schrag,,SOCW,5314,015,19,2,0,0,0,0,0,0,0,0,0,21
2022 - 2023,2022 Fall,GRAD,GRAD,Ramakrishna,Koganti,"Kartik Kataria, Zongyao Lyu",CSE,5301,004,42,20,0,1,0,0,0,0,0,0,0,63
2022 - 2023,2022 Fall,GRAD,GRAD,Ramakrishna,Koganti,Manideep Bavirishetty,INSY,5373,001,23,26,8,0,0,0,0,0,0,0,0,57
2022 - 2023,2022 Fall,GRAD,GRAD,Ramakrishna,Koganti,Manideep Bavirishetty,INSY,5373,002,29,36,4,1,0,0,0,0,0,0,0,70
2022 - 2023,2022 Fall,GRAD,GRAD,Ramakrishna,Koganti,Manideep Bavirishetty,OPMA,5364,001,3,7,2,0,0,0,0,0,0,0,0,12
