Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2022 - 2023,2023 Summer,GRAD,GRAD,Jeffrey,McGee,,MANA,5336,001,7,10,1,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Summer,GRAD,GRAD,Jeffrey,McGee,,MANA,5336,020,9,1,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Jeffrey,Wallman,,MARK,5311,031,9,10,0,1,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Jeffrey,Yarbrough,Phyllis Wood,NURS,5660,452,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Jennifer,May,Patricia Thomas,NURS,5362,402,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Jerithea,Tidwell,"Christie Ramirez, Courtney Werner",NURS,5130,408,0,0,0,0,1,0,5,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Jessica,LeBlanc,Courtney Werner,NURS,5130,418,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Jessica,Sanchez,,SOCW,5314,001,11,0,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,GRAD,GRAD,Jessica,Sanchez,,SOCW,5316,005,18,1,0,0,0,0,0,0,1,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Jhasmun,Crutcher,Julie Brinzo,NURS,5337,473,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Jianling,Li,,PLAN,5331,001,5,0,0,1,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Jianping,Zhang,,FINA,5392,070,50,13,0,0,0,0,0,0,0,0,0,63
2022 - 2023,2023 Summer,GRAD,GRAD,Jianping,Zhang,,FINA,5392,071,47,10,0,0,0,0,0,0,0,0,0,57
2022 - 2023,2023 Summer,GRAD,GRAD,Jillian,Waterbury,"Christie Ramirez, Courtney Werner",NURS,5130,410,0,0,0,0,0,0,8,0,1,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Jingguo,Wang,,INSY,5375,070,34,6,1,0,0,0,0,0,0,0,0,41
2022 - 2023,2023 Summer,GRAD,GRAD,Jiseul,Kim,,PAPP,5329,500,47,13,2,0,0,0,0,0,1,0,0,63
2022 - 2023,2023 Summer,GRAD,GRAD,Jiyoon,Yoon,,SCED,5355,005,27,4,0,0,0,0,0,0,0,0,0,31
2022 - 2023,2023 Summer,GRAD,GRAD,Joel,Leader,,EDAD,5384,001,32,0,0,0,0,0,0,0,1,0,0,33
2022 - 2023,2023 Summer,GRAD,GRAD,Joel,Leader,,EDAD,5384,105,252,13,2,1,5,0,0,0,4,0,0,277
2022 - 2023,2023 Summer,GRAD,GRAD,Joel,Leader,,EDAD,5389,005,100,3,1,1,7,0,0,0,5,0,0,117
2022 - 2023,2023 Summer,GRAD,GRAD,Joel,Leader,,EDAD,5399,005,98,7,0,0,3,0,0,0,0,0,0,108
2022 - 2023,2023 Summer,GRAD,GRAD,John,Romig,,SPED,5311,001,3,3,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,John,Wayman,,MUSI,5350,001,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Jonathan,Bredow,Aileen Sengupta,EE,5331,001,6,0,1,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Jonne,Wilmore,,NURS,5373,450,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Joo Hi,Lee,,MAED,5355,005,54,1,0,0,0,0,0,0,0,0,0,55
2022 - 2023,2023 Summer,GRAD,GRAD,Joo Hi,Lee,,MAED,5356,105,58,2,0,0,0,0,0,0,0,0,0,60
2022 - 2023,2023 Summer,GRAD,GRAD,Jordan,Dudley,Sayda Major,NURS,5640,454,0,0,0,0,0,0,7,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Jordan,Dugger,,SOCW,5303,002,22,5,2,1,0,0,0,0,0,0,0,30
2022 - 2023,2023 Summer,GRAD,GRAD,Jordan,Dugger,,SOCW,5363,004,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Joseph,Portugal,,PAPP,5320,001,8,1,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Joseph,Portugal,,PAPP,5358,101,9,6,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Joshua,Nason,,ARCH,5670,001,11,1,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Summer,GRAD,GRAD,Joshua,Ross,Angie Lorena Cabrera Uribe,HCAD,5310,045,14,0,0,0,0,0,0,0,0,0,0,14
2022 - 2023,2023 Summer,GRAD,GRAD,Joy,Keeton,Phyllis Wood,NURS,5660,461,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Joyce,Myers,,EDUC,5394,105,13,3,2,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Summer,GRAD,GRAD,Joyce,White,,SOCW,5320,002,2,2,2,1,1,0,0,0,1,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Joyce,White,,SOCW,5325,001,5,4,1,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Juan,Balderrama,,CE,5303,001,7,0,0,0,0,1,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Juan,Balderrama,Dafnik Saril Kumar David,CE,5394,001,14,0,0,0,0,1,0,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Juanita,Flint,Phyllis Wood,NURS,5338,461,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Judy,Leflore,,NURS,5367,400,56,2,0,0,0,0,0,0,2,0,0,60
2022 - 2023,2023 Summer,GRAD,GRAD,Judy,Leflore,,NURS,5367,402,58,2,1,0,0,0,0,0,1,0,0,62
2022 - 2023,2023 Summer,GRAD,GRAD,Judy,Leflore,,NURSG,5367,400,12,0,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Summer,GRAD,GRAD,Judy,Leflore,,NURSG,5367,402,15,0,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Julie,Jung,Jennifer May,NURS,5150,401,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Justin,Dowhower,Ricardo Munoz,ARCH,5672,001,6,2,1,0,1,0,0,0,1,0,0,11
2022 - 2023,2023 Summer,GRAD,GRAD,Kaitlin,Mathew,"Essence Carter-Griffin, Shannon Carey",NURS,5354,404,5,3,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Kara,Bragg,Phyllis Wood,NURS,5338,465,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Karabi,Bezboruah,,PAPP,5354,500,17,4,2,0,0,0,0,0,0,0,0,23
2022 - 2023,2023 Summer,GRAD,GRAD,Karen,Magruder,,SOCW,5311,003,19,3,3,0,2,0,0,0,1,0,0,28
2022 - 2023,2023 Summer,GRAD,GRAD,Karen,Magruder,,SOCW,5311,005,20,4,2,0,2,0,0,0,0,0,0,28
2022 - 2023,2023 Summer,GRAD,GRAD,Karen,Riehm,Julie Brinzo,NURS,5337,454,5,2,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Karen,Riehm,Mary Davis,NURS,5120,437,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Karla,Arenas-Itotia,,SOCW,5311,004,18,3,0,0,1,0,0,0,1,0,0,23
2022 - 2023,2023 Summer,GRAD,GRAD,Karla,Arenas-Itotia,,SOCW,5314,006,23,0,0,0,0,0,0,0,0,0,0,23
2022 - 2023,2023 Summer,GRAD,GRAD,Kashiris,Perryman,Lynda Jarrell,NURS,5432,400,9,86,15,1,1,0,0,0,1,0,0,113
2022 - 2023,2023 Summer,GRAD,GRAD,Kashiris,Perryman,Lynda Jarrell,NURSG,5432,400,0,6,1,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Katherine,Afshar,Mary Davis,NURS,5120,429,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Katherine,Afshar,Mary Davis,NURSG,5120,400,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Katherine,Sandlin,"Christie Ramirez, Nancy Wyrick",NURS,5372,451,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Kathleen,Garza,Mary Davis,NURS,5120,433,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Kathleen,Garza,Phyllis Wood,NURS,5660,457,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Kathryn,Sams,Julie Brinzo,NURS,5337,464,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Kelli,Rogers,,SOCW,5306,006,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Kelli,Rogers,,SOCW,5306,007,18,1,0,0,0,1,0,0,1,0,0,21
2022 - 2023,2023 Summer,GRAD,GRAD,Kelli,Rogers,,SOCW,5307,005,16,2,0,0,0,0,0,0,1,0,0,19
2022 - 2023,2023 Summer,GRAD,GRAD,Kellie,Kahveci,Gigi Thomas,NURS,5350,010,28,2,0,0,0,0,0,0,0,0,0,30
2022 - 2023,2023 Summer,GRAD,GRAD,Kelly,French,"Ishraq Sarid Mohammed, Seyyed Mohammad Sadegh Moosavi Khorzooghi",CSE,5307,001,56,25,3,0,0,0,0,0,1,0,0,85
2022 - 2023,2023 Summer,GRAD,GRAD,Kelly,Meier,"Christie Ramirez, Courtney Werner",NURS,5130,403,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Kelly,Meier,Mary Davis,NURS,5120,410,0,0,0,0,4,0,6,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Keri,Draganic,,NURS,5190,400,9,0,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Kimberly,Hatchel,,NURS,5382,400,27,0,0,0,0,0,0,0,0,0,0,27
2022 - 2023,2023 Summer,GRAD,GRAD,Kimberly,Hilmer,Julie Brinzo,NURS,5337,458,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Kimberly,Sava,Phyllis Wood,NURS,5338,454,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Kindra,McWilliam-Ross,Mary Davis,NURS,5120,403,0,0,0,0,1,0,9,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Kindra,McWilliam-Ross,Mary Davis,NURS,5120,440,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Kirsten,Drake,"Cynthia Plonien, Jaci Mester, Jan Phillips, Jeannie Randall, Kellie Kahveci, Kimberly Siniscalchi, Kristine Cope, Mari Tietze, Michelle Hampton, Sara Moore, Sharon Blackerby, Tiffany Trent",NURS,6326,400,0,0,0,0,0,0,21,0,7,0,0,28
2022 - 2023,2023 Summer,GRAD,GRAD,Kirsten,Drake,Tamara Eades,NURS,5341,400,49,9,1,0,0,0,0,0,0,0,0,59
2022 - 2023,2023 Summer,GRAD,GRAD,Kirsten,Drake,Tamara Eades,NURSG,5341,400,2,4,1,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Koshy,Vaidyan Joseph,Khushboo Hitesh Parekh,INSY,5336,001,21,32,3,0,0,0,0,0,2,0,0,58
2022 - 2023,2023 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5395,014,6,2,0,1,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5395,020,7,2,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5395,022,10,2,0,0,0,0,0,0,1,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Kristine,Cope,Stephanie Spohr,NURS,6307,400,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Kuan-Ting,Lai,,INSY,5392,070,19,9,0,0,0,1,0,0,0,0,0,29
2022 - 2023,2023 Summer,GRAD,GRAD,LaShaunn,Bold,,SOCW,5358,001,22,2,1,0,0,0,0,0,0,0,0,25
2022 - 2023,2023 Summer,GRAD,GRAD,LaShaunn,Bold,,SOCW,5358,003,17,5,1,0,0,0,0,0,2,0,0,25
2022 - 2023,2023 Summer,GRAD,GRAD,Latoya,Smith-Jones,,SOCW,5395,028,12,1,1,0,0,0,0,0,0,0,0,14
2022 - 2023,2023 Summer,GRAD,GRAD,Latoya,Smith-Jones,,SOCW,5395,035,17,2,0,1,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Latoya,Smith-Jones,,SOCW,5395,036,8,2,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Latoya,Smith-Jones,,SOCW,5395,038,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Laura,Kunkel,,KINE,5230,001,1,7,1,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Laura,Kunkel,,KINE,5341,001,7,1,0,0,0,1,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Laura,Phipps,,KINE,5370,001,6,0,0,0,0,0,0,0,1,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Lauren,Runyon,Phyllis Wood,NURS,5338,455,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Lawrence,Chonko,,MARK,5311,020,5,5,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Leah,Wilson,,SOCW,5367,001,25,0,0,0,0,0,0,0,0,0,0,25
2022 - 2023,2023 Summer,GRAD,GRAD,Leah,Wilson,,SOCW,5367,003,22,0,0,0,0,0,0,0,0,0,0,22
2022 - 2023,2023 Summer,GRAD,GRAD,Lee,Sulkin,"Kellie Kahveci, Saeed Niyati",NURS,5353,402,3,3,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Leigh,Griffis,,NURS,5327,400,92,28,1,3,2,0,0,0,2,0,0,128
2022 - 2023,2023 Summer,GRAD,GRAD,Leigh,Griffis,,NURS,5327,402,88,17,2,1,1,0,0,0,5,0,0,114
2022 - 2023,2023 Summer,GRAD,GRAD,Li,Sun,,MANA,5331,070,32,27,3,0,0,2,0,0,0,0,0,64
2022 - 2023,2023 Summer,GRAD,GRAD,Li,Sun,,MANA,5331,071,31,25,2,0,0,1,0,0,0,0,0,59
2022 - 2023,2023 Summer,GRAD,GRAD,Li-Chin,Ho,,ACCT,5307,070,38,22,0,0,0,0,0,0,0,0,0,60
2022 - 2023,2023 Summer,GRAD,GRAD,Li-Chin,Ho,,ACCT,5307,071,25,17,0,0,0,1,0,0,0,0,0,43
2022 - 2023,2023 Summer,GRAD,GRAD,Lindsay,Hermsdorfer,"Angela Miller, Courtney Werner",NURS,5130,441,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Lindsay,Hermsdorfer,Courtney Werner,NURS,5130,415,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Lindsay,Hermsdorfer,Courtney Werner,NURS,5220,401,90,32,1,0,1,0,0,0,0,0,0,124
2022 - 2023,2023 Summer,GRAD,GRAD,Lisa,Lunsford,Courtney Werner,NURS,5130,417,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Lisa,Sheppard-Goodlett,,KINE,5384,001,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Lori,Karl,Phyllis Wood,NURS,5338,459,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Lydia,Harris,"Essence Carter-Griffin, Shannon Carey",NURS,5354,405,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Lynda,Jarrell,Kyla Ripperger,NURS,5334,400,2,16,56,8,1,0,0,0,12,0,0,95
2022 - 2023,2023 Summer,GRAD,GRAD,Lynda,Jarrell,Kyla Ripperger,NURSC,5334,400,1,5,2,1,0,0,0,0,5,0,0,14
2022 - 2023,2023 Summer,GRAD,GRAD,Lynda,Jarrell,Kyla Ripperger,NURSG,5334,400,0,4,9,3,0,0,0,0,3,0,0,19
2022 - 2023,2023 Summer,GRAD,GRAD,Lynn,Berger,Mary Davis,NURS,5120,411,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Manfred,Huber,Bhaskar Trivedi,CSE,6363,980,26,8,0,0,0,0,0,0,0,0,0,34
2022 - 2023,2023 Summer,GRAD,GRAD,Manfred,Huber,Xiaolei Ren,CSE,5360,980,25,9,0,0,0,0,0,0,0,0,0,34
2022 - 2023,2023 Summer,GRAD,GRAD,Manjeri,Raja,Mansour Alzaidalsharif,INSY,5341,001,8,4,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Summer,GRAD,GRAD,Mansi,Patel,,SOCW,5325,005,12,0,1,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Margaret,Ernster,Phyllis Wood,NURS,5338,468,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Margarita,Trevino,,NURS,5302,400,17,0,0,0,0,0,0,0,0,0,0,17
2022 - 2023,2023 Summer,GRAD,GRAD,Margarita,Trevino,,NURS,5302,401,15,0,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Marianne,Doan,,NURS,5318,400,17,2,0,0,0,0,0,0,0,0,0,19
2022 - 2023,2023 Summer,GRAD,GRAD,Marianne,Doan,,NURS,5319,400,19,1,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Marie,Salimbeni,,SOCW,5324,002,5,3,1,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Marie,Salimbeni,,SOCW,5369,002,8,1,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Marie,Salimbeni,,SOCW,5395,001,20,0,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Marie,Salimbeni,,SOCW,5395,016,16,1,0,0,0,0,0,0,0,0,0,17
2022 - 2023,2023 Summer,GRAD,GRAD,Marilin,Jakubowske,,SOCW,5354,008,15,7,1,0,1,0,0,0,0,0,0,24
2022 - 2023,2023 Summer,GRAD,GRAD,Mark,Clark,,MANA,5337,001,21,12,0,0,0,0,0,0,2,0,0,35
2022 - 2023,2023 Summer,GRAD,GRAD,Mark,Meyer,Phyllis Wood,NURS,5338,458,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Marnim,Galib,"Anamitra Roy, Zeyu Zhang",CSE,5334,002,23,30,4,0,0,0,0,0,0,0,0,57
2022 - 2023,2023 Summer,GRAD,GRAD,Marnim,Galib,"Anamitra Roy, Zeyu Zhang",CSE,5334,003,14,7,0,0,0,0,0,0,0,0,0,21
2022 - 2023,2023 Summer,GRAD,GRAD,Marnim,Galib,Sm Mazharul Islam,CSE,6367,001,31,7,0,0,0,0,0,0,0,0,0,38
2022 - 2023,2023 Summer,GRAD,GRAD,Mary,Davis,"Kellie Kahveci, Veronica Cedillo",NURS,5645,451,0,0,0,0,0,0,7,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Mary,Highfill,,SOCW,5303,005,24,2,0,0,3,0,0,0,0,0,0,29
2022 - 2023,2023 Summer,GRAD,GRAD,Mary,Highfill,,SOCW,5353,005,19,1,0,0,1,0,0,0,1,0,0,22
2022 - 2023,2023 Summer,GRAD,GRAD,Mary,Highfill,,SOCW,5392,001,2,3,0,0,0,0,0,0,1,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Maryann,Ugoh,Jacqueline Michael,NURS,5324,004,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Matthew,Herring,,ACCT,5372,001,6,3,1,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Matthew,Sargent,Prem Chand Vemuri,ACCT,5366,001,3,10,2,0,0,0,0,0,1,0,0,16
2022 - 2023,2023 Summer,GRAD,GRAD,Maura,Bernasconi,Margarita Trevino,NURS,5329,400,19,2,0,0,0,0,0,0,0,0,0,21
2022 - 2023,2023 Summer,GRAD,GRAD,Maura,Bernasconi,Margarita Trevino,NURS,5329,401,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Md Hasanuzzaman,Noor,"Shovon Pereira, Xinyue Hu",CSE,5306,001,33,12,1,0,0,0,0,0,0,0,0,46
2022 - 2023,2023 Summer,GRAD,GRAD,Md Hasanuzzaman,Noor,Tanzima Sultana,CSE,6332,004,35,8,2,0,0,0,0,0,0,0,0,45
2022 - 2023,2023 Summer,GRAD,GRAD,Md Hasanuzzaman,Noor,"Xinyue Hu, Xuan Wang",CSE,5306,002,28,5,0,0,1,0,0,0,1,0,0,35
2022 - 2023,2023 Summer,GRAD,GRAD,Md Salik,Parwez,Afia Anjum,CSE,5344,002,13,6,0,0,0,0,0,0,1,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Md Salik,Parwez,Huadi Zhu,CSE,5344,001,22,9,1,1,0,0,0,0,1,0,0,34
2022 - 2023,2023 Summer,GRAD,GRAD,Md Salik,Parwez,"Sabrina Haque, Tanusree Debi",CSE,5315,001,13,36,13,1,1,0,0,0,1,0,0,65
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Franklin,"Angela Miller, Courtney Werner",NURS,5130,443,0,0,0,0,0,0,8,0,1,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Franklin,Courtney Werner,NURS,5130,412,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Glenn,,LIST,5346,005,40,2,0,0,0,0,0,0,0,0,0,42
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Hulings,,SCED,5356,105,30,2,0,0,0,0,0,0,0,0,0,32
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Oden,,KINE,5383,001,14,0,0,0,0,2,0,0,0,0,0,16
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Pollock,"Andrea Jameson, Donna Davis, Holly Durham, Latoya Hogg, Shelly Mota, Zerita Hall",SOCW,5581,001,57,2,1,0,1,0,0,0,11,0,0,72
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Pollock,"Andrea Jameson, Donna Davis, Holly Durham, Latoya Hogg, Shelly Mota, Zerita Hall",SOCW,5581,002,11,2,0,0,0,0,0,0,1,0,0,14
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Pollock,Sharon Jones,SOCW,5385,001,20,0,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Pollock,Sharon Jones,SOCW,5585,001,20,0,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Salmons,Jennifer May,NURS,5150,402,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Melissa,Salmons,Patricia Thomas,NURS,5362,403,0,0,0,0,0,0,7,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Meredith,Decker,,KINE,5229,001,5,4,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Meredith,Decker,,KINE,5234,001,9,0,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Mia,Kirby,,SOCW,5353,004,17,2,0,0,0,0,0,0,0,0,0,19
2022 - 2023,2023 Summer,GRAD,GRAD,Mia,Kirby,,SOCW,5367,004,12,0,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Summer,GRAD,GRAD,Michael,Bennett,,SOCW,5307,003,15,6,0,0,1,0,0,0,0,0,0,22
2022 - 2023,2023 Summer,GRAD,GRAD,Michelle,Leverette,,EDAD,5330,005,79,6,1,0,1,0,0,0,1,0,0,88
2022 - 2023,2023 Summer,GRAD,GRAD,Michelle,Leverette,,EDAD,5360,105,105,1,2,1,1,0,0,0,0,0,0,110
2022 - 2023,2023 Summer,GRAD,GRAD,Michelle,Leverette,,EDAD,5380,005,183,5,2,0,1,0,0,0,2,0,0,193
2022 - 2023,2023 Summer,GRAD,GRAD,Michelle Dionne,Jones,,SOCW,5306,008,6,2,1,0,3,0,0,0,0,0,0,12
2022 - 2023,2023 Summer,GRAD,GRAD,Mohammad,Najafi,Diego Calderon,CE,5388,001,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Mohammad,Najafi,Zahra Borhani,CE,5191,005,0,0,0,0,0,0,64,0,0,0,0,64
2022 - 2023,2023 Summer,GRAD,GRAD,Monica,Brown,"Christie Eckler, Da'Joya Barnes, Dawnetta Smith, Donna Davis, Haydee Hall, Keiana Crain, Kendra Tevis, Kenshara Cravens, Lorie White, Maresia Davis, Michelle Young, Natalie Mangham, Patrice Green, Taren Allen, Toykesha Howard, Zerita Hall",SOCW,5483,002,13,1,0,0,0,0,0,0,0,0,0,14
2022 - 2023,2023 Summer,GRAD,GRAD,Monique,Huntley,Phyllis Wood,NURS,5338,460,6,2,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Nancy,Nagel,Keri Draganic,NURS,5463,400,3,18,1,0,0,0,0,0,1,0,0,23
2022 - 2023,2023 Summer,GRAD,GRAD,Narayanan,Janakiraman,,EMBA,5202,001,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Natalie,Mangham,"Christie Eckler, Kenshara Cravens, Michelle Young, Taren Allen, Toykesha Howard, Traecia Nichols",SOCW,5381,001,114,2,1,0,0,0,0,0,0,0,0,117
2022 - 2023,2023 Summer,GRAD,GRAD,Natalie,Mangham,"Christie Eckler, Kenshara Cravens, Michelle Young, Taren Allen, Toykesha Howard, Traecia Nichols",SOCW,5381,002,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Natalie,Mangham,"Dawnetta Smith, Dianna Jones, Haydee Hall, Keiana Crain, Kendra Tevis, Latoya Hogg, Lorie White, Maresia Davis, Sharon Jones, Traecia Nichols, Zerita Hall",SOCW,5482,001,148,10,0,0,0,0,0,0,6,0,0,164
